fileName,chromosomeLength,centromere_ABS_Position,centromere_PER_Position,avergeRED,numberCrossOvers,boxNumber,SC.pass,foci.pass,curated(1pass.0fail),curation.notes,hand.foci.count,Foci1,Foci2,Foci3,foci_ABS_Position_1,foci_PER_Position_1,foci_intensity_1,foci_ABS_Position_2,foci_PER_Position_2,foci_intensity_2,foci_ABS_Position_3,foci_PER_Position_3,Obj.ID
8jun15_23apr15_PWD_f2_sp1_4_rev,100,3.8687,0.038626,0.70475,5,5,,,,,,,,,12,0.12281,0,29,0.29028,0,60,0.59806,8jun15_23apr15_PWD_f2_sp1_4_rev_5
8jun15_23apr15_PWD_f2_sp1_4_rev,106,4.2874,0.04046,0.68965,2,8,,,,,,,,,37,0.35259,10.4375,92,0.86933,6.1529,NA,NA,8jun15_23apr15_PWD_f2_sp1_4_rev_8
8jun15_23apr15_PWD_f2_sp1_4_rev,115,8.9868,0.077955,0.58651,2,9,,,,,,,,,27,0.23465,13.525,99,0.86121,9.6532,NA,NA,8jun15_23apr15_PWD_f2_sp1_4_rev_9
8jun15_23apr15_PWD_f2_sp1_4_rev,92,5.4104,0.058964,0.60599,2,10,,,,,,,,,30,0.32254,11.2384,87,0.9518,1.0815,NA,NA,8jun15_23apr15_PWD_f2_sp1_4_rev_10
8jun15_23apr15_PWD_f2_sp1_4_rev,95,5.288,0.055475,0.62613,3,11,,,,,,,,,31,0.32946,7.4503,44,0.46191,0,64,0.67064,8jun15_23apr15_PWD_f2_sp1_4_rev_11
8jun15_23apr15_PWD_f2_sp1_4_rev,82,5.6661,0.069448,0.58304,1,12,,,,,,,,,42,0.51041,0,NA,NA,NA,NA,NA,8jun15_23apr15_PWD_f2_sp1_4_rev_12
8jun15_23apr15_PWD_f2_sp1_4_rev,79,6.6447,0.083845,0.52614,1,13,,,,,,,,,42,0.52548,9.573,NA,NA,NA,NA,NA,8jun15_23apr15_PWD_f2_sp1_4_rev_13
8jun15_23apr15_PWD_f2_sp1_4_rev,52,5.1726,0.09924,0.57131,2,14,,,,,,,,,28,0.52921,9.5633,40,0.76833,1.4562,NA,NA,8jun15_23apr15_PWD_f2_sp1_4_rev_14
8jun15_23apr15_PWD_f2_sp1_4_rev,95,6.5804,0.069474,0.64839,3,15,,,,,,,,,27,0.28383,0,45,0.47836,0,76,0.80431,8jun15_23apr15_PWD_f2_sp1_4_rev_15
8jun15_23apr15_PWD_f2_sp1_4_rev,84,3.3147,0.039269,0.51545,1,17,,,,,,,,,22,0.26114,9.9345,NA,NA,NA,NA,NA,8jun15_23apr15_PWD_f2_sp1_4_rev_17
8jun15_23apr15_PWD_f2_sp1_4_rev,83,5.4131,0.065128,0.53668,4,18,,,,,,,,,1,0.011643,0,26,0.30816,0.82929,57,0.68102,8jun15_23apr15_PWD_f2_sp1_4_rev_18
8jun15_23apr15_PWD_f2_sp1_4_rev,94,6.6815,0.071449,0.55518,1,19,,,,,,,,,73,0.77914,0,NA,NA,NA,NA,NA,8jun15_23apr15_PWD_f2_sp1_4_rev_19
8jun15_23apr15_PWD_f2_sp1_4_rev,73,4.9083,0.066861,0.51613,1,20,,,,,,,,,55,0.75195,0,NA,NA,NA,NA,NA,8jun15_23apr15_PWD_f2_sp1_4_rev_20
8jun15_23apr15_PWD_f2_sp1_4_rev,81,10.6266,0.13182,0.49317,1,22,,,,,,,,,25,0.30925,6.7504,NA,NA,NA,NA,NA,8jun15_23apr15_PWD_f2_sp1_4_rev_22
8jun15_23apr15_PWD_f2_sp1_4_rev,30,3.4431,0.11588,0.50314,1,23,,,,,,,,,4,0.14112,0,NA,NA,NA,NA,NA,8jun15_23apr15_PWD_f2_sp1_4_rev_23
8jun15_23apr15_PWD_f2_sp1_4_rev,53,4.843,0.09068,0.60575,1,24,,,,,,,,,32,0.59632,0,NA,NA,NA,NA,NA,8jun15_23apr15_PWD_f2_sp1_4_rev_24
8jun15_23apr15_PWD_f2_sp1_4_rev,81,10.0979,0.12406,0.51467,3,25,,,,,,,,,24,0.29138,6.4609,45,0.54755,1.7635,65,0.79274,8jun15_23apr15_PWD_f2_sp1_4_rev_25
8jun15_23apr15_PWD_f2_sp1_5_rev,32,5.5165,0.1747,0.73596,2,3,,,,,,,,,25,0.80431,0,31,0.97121,0,NA,NA,8jun15_23apr15_PWD_f2_sp1_5_rev_3
8jun15_23apr15_PWD_f2_sp1_5_rev,107,5.1799,0.048437,0.85607,2,4,,,,,,,,,38,0.35246,10.5137,94,0.88276,7.8632,NA,NA,8jun15_23apr15_PWD_f2_sp1_5_rev_4
8jun15_23apr15_PWD_f2_sp1_5_rev,116,8.7136,0.074937,0.82146,2,5,,,,,,,,,27,0.23603,13.1101,100,0.85683,9.2653,NA,NA,8jun15_23apr15_PWD_f2_sp1_5_rev_5
8jun15_23apr15_PWD_f2_sp1_5_rev,92,7.5463,0.082292,0.81911,2,6,,,,,,,,,30,0.33207,9.8373,87,0.95263,2.6012,NA,NA,8jun15_23apr15_PWD_f2_sp1_5_rev_6
8jun15_23apr15_PWD_f2_sp1_5_rev,95,5.2264,0.054888,0.81381,2,7,,,,,,,,,30,0.31217,0,62,0.6511,1.3087,NA,NA,8jun15_23apr15_PWD_f2_sp1_5_rev_7
8jun15_23apr15_PWD_f2_sp1_5_rev,83,6.3155,0.076442,0.82175,1,8,,,,,,,,,41,0.49927,5.2806,NA,NA,NA,NA,NA,8jun15_23apr15_PWD_f2_sp1_5_rev_8
8jun15_23apr15_PWD_f2_sp1_5_rev,79,7.658,0.096329,0.77541,1,9,,,,,,,,,42,0.53092,8.8038,NA,NA,NA,NA,NA,8jun15_23apr15_PWD_f2_sp1_5_rev_9
8jun15_23apr15_PWD_f2_sp1_5_rev,52,3.7419,0.072451,0.80121,2,10,,,,,,,,,28,0.54236,6.9588,40,0.77896,1.7251,NA,NA,8jun15_23apr15_PWD_f2_sp1_5_rev_10
8jun15_23apr15_PWD_f2_sp1_5_rev,75,6.44,0.086025,0.80172,6,11,,,,,,,,,4,0.05597,1.2644,29,0.38303,10.1567,46,0.60782,8jun15_23apr15_PWD_f2_sp1_5_rev_11
8jun15_23apr15_PWD_f2_sp1_5_rev,85,2.3188,0.027376,0.78046,1,12,,,,,,,,,22,0.26095,12.1662,NA,NA,NA,NA,NA,8jun15_23apr15_PWD_f2_sp1_5_rev_12
8jun15_23apr15_PWD_f2_sp1_5_rev,84,4.3124,0.051037,0.82736,5,13,,,,,,,,,1,0.011271,0,5,0.058157,1.5377,25,0.3002,8jun15_23apr15_PWD_f2_sp1_5_rev_13
8jun15_23apr15_PWD_f2_sp1_5_rev,94,6.8427,0.07255,0.70011,1,14,,,,,,,,,74,0.78061,0,NA,NA,NA,NA,NA,8jun15_23apr15_PWD_f2_sp1_5_rev_14
8jun15_23apr15_PWD_f2_sp1_5_rev,74,3.7414,0.050784,0.78901,1,15,,,,,,,,,55,0.74208,0,NA,NA,NA,NA,NA,8jun15_23apr15_PWD_f2_sp1_5_rev_15
8jun15_23apr15_PWD_f2_sp1_5_rev,93,12.7999,0.1381,0.71889,2,16,,,,,,,,,44,0.47037,1.1197,62,0.66715,12.0678,NA,NA,8jun15_23apr15_PWD_f2_sp1_5_rev_16
8jun15_23apr15_PWD_f2_sp1_5_rev,82,5.8345,0.071586,0.75682,1,17,,,,,,,,,21,0.26169,7.0536,NA,NA,NA,NA,NA,8jun15_23apr15_PWD_f2_sp1_5_rev_17
8jun15_23apr15_PWD_f2_sp1_5_rev,53,4.4353,0.083794,0.81331,1,19,,,,,,,,,32,0.59776,0,NA,NA,NA,NA,NA,8jun15_23apr15_PWD_f2_sp1_5_rev_19
8jun15_23apr15_PWD_f2_sp1_5_rev,69,7.359,0.10666,0.72242,2,22,,,,,,,,,4,0.055954,0.64004,28,0.40164,4.4955,NA,NA,8jun15_23apr15_PWD_f2_sp1_5_rev_22
8jun15_23apr15_PWD_f2_sp1_5_rev,81,12.879,0.15863,0.66018,3,23,,,,,,,,,24,0.30024,0,45,0.55637,0,65,0.80111,8jun15_23apr15_PWD_f2_sp1_5_rev_23
8jun15_23apr15_PWD_f2_sp1_5_rev,121,4.8067,0.039615,0.78453,1,25,,,,,,,,,86,0.70955,8.8099,NA,NA,NA,NA,NA,8jun15_23apr15_PWD_f2_sp1_5_rev_25
8jun15_23apr15_PWD_f2_sp1_5_rev,95,3.5287,0.037015,0.73398,2,28,,,,,,,,,56,0.58367,8.7429,74,0.77351,1.0042,NA,NA,8jun15_23apr15_PWD_f2_sp1_5_rev_28
8jun15_23apr15_PWD_f2_sp1_5_rev,114,6.5929,0.057852,0.83561,1,29,,,,,,,,,55,0.48064,8.883,NA,NA,NA,NA,NA,8jun15_23apr15_PWD_f2_sp1_5_rev_29
8jun15_23apr15_PWD_f2_sp1_5_rev,122,4.6409,0.037972,0.75215,1,30,,,,,,,,,46,0.3766,7.6656,NA,NA,NA,NA,NA,8jun15_23apr15_PWD_f2_sp1_5_rev_30
8jun15_23apr15_PWD_f2_sp1_5_rev,107,1.7647,0.016454,0.68386,2,31,,,,,,,,,12,0.11564,8.1686,85,0.79614,4.7884,NA,NA,8jun15_23apr15_PWD_f2_sp1_5_rev_31
8jun15_23apr15_PWD_f2_sp1_5_rev,84,2.9617,0.035226,0.68287,1,32,,,,,,,,,42,0.49569,8.4055,NA,NA,NA,NA,NA,8jun15_23apr15_PWD_f2_sp1_5_rev_32
8jun15_23apr15_PWD_f2_sp1_5_rev,102,3.7202,0.036444,0.72596,3,34,,,,,,,,,17,0.16348,3.1965,52,0.51185,0.39101,93,0.90856,8jun15_23apr15_PWD_f2_sp1_5_rev_34
8jun15_23apr15_PWD_f2_sp1_5_rev,116,4.9473,0.042507,0.63571,2,35,,,,,,,,,69,0.59149,0,111,0.94991,0,NA,NA,8jun15_23apr15_PWD_f2_sp1_5_rev_35
8jun15_23apr15_PWD_f2_sp1_5_rev,89,2.6087,0.029171,0.68751,2,36,,,,,,,,,66,0.74018,9.6675,89,0.99028,1.0253,NA,NA,8jun15_23apr15_PWD_f2_sp1_5_rev_36
8jun15_23apr15_PWD_f2_sp1_5_rev,63,3.8105,0.060909,0.68859,2,38,,,,,,,,,12,0.18393,0,39,0.62938,0,NA,NA,8jun15_23apr15_PWD_f2_sp1_5_rev_38
8jun15_23apr15_PWD_f2_sp1_6_rev,52,5.1585,0.099033,0.87737,3,1,,,,,,,,,16,0.29762,0,20,0.39339,0,46,0.87904,8jun15_23apr15_PWD_f2_sp1_6_rev_1
8jun15_23apr15_PWD_f2_sp1_6_rev,82,4.029,0.049062,0.8493,2,2,,,,,,,,,6,0.071499,0,73,0.88614,0,NA,NA,8jun15_23apr15_PWD_f2_sp1_6_rev_2
8jun15_23apr15_PWD_f2_sp1_6_rev,96,6.0271,0.063033,0.83097,3,3,,,,,,,,,2,0.023904,0,19,0.19557,2.1489,77,0.80985,8jun15_23apr15_PWD_f2_sp1_6_rev_3
8jun15_23apr15_PWD_f2_sp1_6_rev,122,4.5717,0.037593,0.83997,7,4,,,,,,,,,13,0.10665,0.54008,29,0.23697,4.2833,41,0.33383,8jun15_23apr15_PWD_f2_sp1_6_rev_4
8jun15_23apr15_PWD_f2_sp1_6_rev,125,7.6515,0.061044,0.83526,1,5,,,,,,,,,70,0.55909,0,NA,NA,NA,NA,NA,8jun15_23apr15_PWD_f2_sp1_6_rev_5
8jun15_23apr15_PWD_f2_sp1_6_rev,94,4.5884,0.048835,0.71794,3,6,,,,,,,,,30,0.31719,7.4493,78,0.82504,9.5597,93,0.98817,8jun15_23apr15_PWD_f2_sp1_6_rev_6
8jun15_23apr15_PWD_f2_sp1_6_rev,74,7.2713,0.097606,0.78483,3,7,,,,,,,,,18,0.24413,1.5205,48,0.64795,10.5088,56,0.74626,8jun15_23apr15_PWD_f2_sp1_6_rev_7
8jun15_23apr15_PWD_f2_sp1_6_rev,94,7.3227,0.077639,0.78448,4,8,,,,,,,,,11,0.11761,0,33,0.35168,1.033,65,0.68419,8jun15_23apr15_PWD_f2_sp1_6_rev_8
8jun15_23apr15_PWD_f2_sp1_6_rev,59,5.8406,0.098303,0.71151,2,9,,,,,,,,,9,0.14816,0,42,0.69944,0,NA,NA,8jun15_23apr15_PWD_f2_sp1_6_rev_9
8jun15_23apr15_PWD_f2_sp1_6_rev,108,8.3365,0.077171,0.64023,1,10,,,,,,,,,60,0.55882,11.8032,NA,NA,NA,NA,NA,8jun15_23apr15_PWD_f2_sp1_6_rev_10
8jun15_23apr15_PWD_f2_sp1_6_rev,94,6.6318,0.070542,0.77876,4,11,,,,,,,,,23,0.24343,4.9945,28,0.30051,8.4055,82,0.8737,8jun15_23apr15_PWD_f2_sp1_6_rev_11
8jun15_23apr15_PWD_f2_sp1_6_rev,134,4.1675,0.031068,0.68087,2,12,,,,,,,,,100,0.7463,0,112,0.83572,0,NA,NA,8jun15_23apr15_PWD_f2_sp1_6_rev_12
8jun15_23apr15_PWD_f2_sp1_6_rev,133,5.8425,0.044037,0.67165,5,13,,,,,,,,,6,0.042153,0,38,0.28815,0,85,0.64153,8jun15_23apr15_PWD_f2_sp1_6_rev_13
8jun15_23apr15_PWD_f2_sp1_6_rev,104,6.4728,0.061962,0.56467,2,14,,,,,,,,,78,0.74296,0,85,0.81127,0,NA,NA,8jun15_23apr15_PWD_f2_sp1_6_rev_14
8jun15_23apr15_PWD_f2_sp1_6_rev,81,5.4134,0.06713,0.58984,1,15,,,,,,,,,40,0.50102,0,NA,NA,NA,NA,NA,8jun15_23apr15_PWD_f2_sp1_6_rev_15
8jun15_23apr15_PWD_f2_sp1_6_rev,74,4.168,0.056147,0.6616,2,16,,,,,,,,,9,0.12659,0,28,0.37761,0,NA,NA,8jun15_23apr15_PWD_f2_sp1_6_rev_16
8jun15_23apr15_PWD_f2_sp1_6_rev,93,6.8702,0.074115,0.55104,2,18,,,,,,,,,34,0.3642,0,84,0.90159,0,NA,NA,8jun15_23apr15_PWD_f2_sp1_6_rev_18
8jun15_23apr15_PWD_f2_sp1_7_rev,93,5.5046,0.059341,0.67112,1,1,,,,,,,,,24,0.25884,0,NA,NA,NA,NA,NA,8jun15_23apr15_PWD_f2_sp1_7_rev_1
8jun15_23apr15_PWD_f2_sp1_7_rev,114,2.9418,0.025783,0.6732,1,2,,,,,,,,,86,0.75266,0,NA,NA,NA,NA,NA,8jun15_23apr15_PWD_f2_sp1_7_rev_2
8jun15_23apr15_PWD_f2_sp1_7_rev,106,4.2336,0.039795,0.66905,15,3,,,,,,,,,7,0.06949,1.9406,14,0.13473,1.0197,21,0.19678,8jun15_23apr15_PWD_f2_sp1_7_rev_3
8jun15_23apr15_PWD_f2_sp1_7_rev,101,5.4979,0.054209,0.70181,6,4,,,,,,,,,19,0.1851,4.6168,29,0.28529,1.2696,38,0.37044,8jun15_23apr15_PWD_f2_sp1_7_rev_4
8jun15_23apr15_PWD_f2_sp1_7_rev,99,3.7147,0.037481,0.76064,2,5,,,,,,,,,17,0.17402,5.8042,30,0.30286,1.672,NA,NA,8jun15_23apr15_PWD_f2_sp1_7_rev_5
8jun15_23apr15_PWD_f2_sp1_7_rev,72,6.6478,0.092609,0.80675,2,6,,,,,,,,,48,0.66655,2.8515,68,0.94091,2.5405,NA,NA,8jun15_23apr15_PWD_f2_sp1_7_rev_6
8jun15_23apr15_PWD_f2_sp1_7_rev,79,2.3536,0.029748,0.76897,4,7,,,,,,,,,9,0.11219,0.13515,19,0.24433,0,50,0.63014,8jun15_23apr15_PWD_f2_sp1_7_rev_7
8jun15_23apr15_PWD_f2_sp1_7_rev,91,7.4846,0.08205,0.57802,2,8,,,,,,,,,13,0.1461,0,25,0.27801,0,NA,NA,8jun15_23apr15_PWD_f2_sp1_7_rev_8
8jun15_23apr15_PWD_f2_sp1_7_rev,55,3.5039,0.063982,0.64309,2,9,,,,,,,,,0,0.0058903,0,26,0.46767,0,NA,NA,8jun15_23apr15_PWD_f2_sp1_7_rev_9
8jun15_23apr15_PWD_f2_sp1_7_rev,101,5.7461,0.05712,0.64365,8,11,,,,,,,,,9,0.086593,1.2541,34,0.34251,1.2045,41,0.40907,8jun15_23apr15_PWD_f2_sp1_7_rev_11
8jun15_23apr15_PWD_f2_sp1_7_rev,78,2.2222,0.028395,0.74651,2,12,,,,,,,,,0,0.0040564,0,37,0.47664,0,NA,NA,8jun15_23apr15_PWD_f2_sp1_7_rev_12
8jun15_23apr15_PWD_f2_sp1_7_rev,73,4.2886,0.058479,0.56994,1,13,,,,,,,,,48,0.65661,10.3332,NA,NA,NA,NA,NA,8jun15_23apr15_PWD_f2_sp1_7_rev_13
8jun15_23apr15_PWD_f2_sp1_7_rev,105,5.9354,0.056541,0.55716,5,14,,,,,,,,,30,0.28619,5.0247,54,0.51005,2.0246,58,0.55271,8jun15_23apr15_PWD_f2_sp1_7_rev_14
8jun15_23apr15_PWD_f2_sp1_7_rev,61,9.4992,0.15695,0.53322,2,15,,,,,,,,,31,0.50732,5.6002,49,0.8094,9.5171,NA,NA,8jun15_23apr15_PWD_f2_sp1_7_rev_15
8jun15_23apr15_PWD_f2_sp1_7_rev,108,2.2222,0.020594,0.61479,2,16,,,,,,,,,4,0.04065,0,55,0.50693,2.2287,NA,NA,8jun15_23apr15_PWD_f2_sp1_7_rev_16
8jun15_23apr15_PWD_f2_sp1_7_rev,78,4.152,0.052935,0.6115,4,17,,,,,,,,,5,0.063889,0,11,0.14178,0,44,0.55644,8jun15_23apr15_PWD_f2_sp1_7_rev_17
8jun15_23apr15_PWD_f2_sp1_7_rev,127,5.4095,0.042715,0.57245,2,18,,,,,,,,,52,0.41068,5.4943,101,0.79831,3.7333,NA,NA,8jun15_23apr15_PWD_f2_sp1_7_rev_18
8jun15_23apr15_PWD_f2_sp1_7_rev,67,8.057,0.12078,0.51686,2,20,,,,,,,,,43,0.63758,3.3811,58,0.87518,1.0548,NA,NA,8jun15_23apr15_PWD_f2_sp1_7_rev_20
8jun15_23apr15_PWD_f2_sp1_7_rev,108,4.591,0.042536,0.48958,2,21,,,,,,,,,3,0.028077,3.3593,23,0.21061,4.5045,NA,NA,8jun15_23apr15_PWD_f2_sp1_7_rev_21
8jun15_23apr15_PWD_f2_sp1_7_rev,101,4.3936,0.043298,0.49466,2,22,,,,,,,,,78,0.77096,0,94,0.92354,0,NA,NA,8jun15_23apr15_PWD_f2_sp1_7_rev_22
8jun15_23apr15_PWD_f2_sp1_8_rev,190,11.7936,0.061924,0.757,4,1,,,,,,,,,66,0.34829,0.88479,90,0.47212,6.9389,121,0.63461,8jun15_23apr15_PWD_f2_sp1_8_rev_1
8jun15_23apr15_PWD_f2_sp1_8_rev,86,6.7149,0.078112,0.80444,1,2,,,,,,,,,69,0.79769,8.6489,NA,NA,NA,NA,NA,8jun15_23apr15_PWD_f2_sp1_8_rev_2
8jun15_23apr15_PWD_f2_sp1_8_rev,230,4.8231,0.02101,0.8076,3,3,,,,,,,,,19,0.082404,0,141,0.6135,0,168,0.73127,8jun15_23apr15_PWD_f2_sp1_8_rev_3
8jun15_23apr15_PWD_f2_sp1_8_rev,167,10.6054,0.063346,0.83119,4,4,,,,,,,,,11,0.068479,0.47284,26,0.1548,8.8572,42,0.2508,8jun15_23apr15_PWD_f2_sp1_8_rev_4
8jun15_23apr15_PWD_f2_sp1_8_rev,189,5.1923,0.027506,0.86598,2,5,,,,,,,,,47,0.24887,0,154,0.81743,0,NA,NA,8jun15_23apr15_PWD_f2_sp1_8_rev_5
8jun15_23apr15_PWD_f2_sp1_8_rev,211,5.8377,0.0277,0.83993,2,6,,,,,,,,,39,0.18445,0,106,0.50458,0,NA,NA,8jun15_23apr15_PWD_f2_sp1_8_rev_6
8jun15_23apr15_PWD_f2_sp1_8_rev,186,6.8273,0.036629,0.82582,1,7,,,,,,,,,154,0.82417,0,NA,NA,NA,NA,NA,8jun15_23apr15_PWD_f2_sp1_8_rev_7
8jun15_23apr15_PWD_f2_sp1_8_rev,160,5.0671,0.031693,0.81725,3,8,,,,,,,,,81,0.50696,9.7988,106,0.66173,3.4295,129,0.80517,8jun15_23apr15_PWD_f2_sp1_8_rev_8
8jun15_23apr15_PWD_f2_sp1_8_rev,178,11.0748,0.062278,0.72793,6,9,,,,,,,,,30,0.1671,2.5543,51,0.28774,0.62745,55,0.31003,8jun15_23apr15_PWD_f2_sp1_8_rev_9
8jun15_23apr15_PWD_f2_sp1_8_rev,145,4.0079,0.027577,0.84965,3,10,,,,,,,,,27,0.18622,0,72,0.49714,0,112,0.77303,8jun15_23apr15_PWD_f2_sp1_8_rev_10
8jun15_23apr15_PWD_f2_sp1_8_rev,101,7.1476,0.070667,0.77528,2,13,,,,,,,,,25,0.25189,14.4304,34,0.34053,12.6802,NA,NA,8jun15_23apr15_PWD_f2_sp1_8_rev_13
8jun15_23apr15_PWD_f2_sp1_8_rev,141,8.1351,0.057578,0.72561,4,15,,,,,,,,,14,0.099891,3.605,44,0.31341,7.2149,110,0.77823,8jun15_23apr15_PWD_f2_sp1_8_rev_15
8jun15_23apr15_PWD_f2_sp1_8_rev,111,7.7931,0.070195,0.76215,1,16,,,,,,,,,85,0.76369,8.6411,NA,NA,NA,NA,NA,8jun15_23apr15_PWD_f2_sp1_8_rev_16
8jun15_23apr15_PWD_f2_sp1_8_rev,243,8.9439,0.036831,0.73981,2,18,,,,,,,,,61,0.24969,0,158,0.65162,0,NA,NA,8jun15_23apr15_PWD_f2_sp1_8_rev_18
8jun15_23apr15_PWD_f2_sp1_9_rev,60,7.2004,0.12062,0.78595,2,1,,,,,,,,,5,0.08522,2.839,42,0.69905,4.5468,NA,NA,8jun15_23apr15_PWD_f2_sp1_9_rev_1
8jun15_23apr15_PWD_f2_sp1_9_rev,31,4.8129,0.15763,0.71987,2,2,,,,,,,,,5,0.16565,0,11,0.34623,0,NA,NA,8jun15_23apr15_PWD_f2_sp1_9_rev_2
8jun15_23apr15_PWD_f2_sp1_9_rev,160,5.32,0.033208,0.80232,2,3,,,,,,,,,61,0.38142,0,156,0.97094,0,NA,NA,8jun15_23apr15_PWD_f2_sp1_9_rev_3
8jun15_23apr15_PWD_f2_sp1_9_rev,136,2.3188,0.017058,0.77004,2,6,,,,,,,,,21,0.15435,2.5739,99,0.72972,10.8297,NA,NA,8jun15_23apr15_PWD_f2_sp1_9_rev_6
8jun15_23apr15_PWD_f2_sp1_9_rev,153,7.3874,0.04828,0.8169,3,7,,,,,,,,,75,0.49179,6.2495,100,0.65511,2.7399,138,0.89946,8jun15_23apr15_PWD_f2_sp1_9_rev_7
8jun15_23apr15_PWD_f2_sp1_9_rev,29,5.4497,0.18839,0.76161,6,8,,,,,,,,,3,0.094709,0.64424,8,0.28187,0.60326,14,0.47017,8jun15_23apr15_PWD_f2_sp1_9_rev_8
8jun15_23apr15_PWD_f2_sp1_9_rev,33,6.2848,0.19146,0.67036,2,12,,,,,,,,,4,0.11023,0,11,0.34707,0,NA,NA,8jun15_23apr15_PWD_f2_sp1_9_rev_12
8jun15_23apr15_PWD_f2_sp1_9_rev,140,4.4763,0.031904,0.79767,2,14,,,,,,,,,24,0.17108,0,53,0.37846,0,NA,NA,8jun15_23apr15_PWD_f2_sp1_9_rev_14
8jun15_23apr15_PWD_f2_sp1_9_rev,65,6.1469,0.094462,0.76035,1,16,,,,,,,,,44,0.6703,0,NA,NA,NA,NA,NA,8jun15_23apr15_PWD_f2_sp1_9_rev_16
8jun15_23apr15_PWD_f2_sp1_9_rev,94,5.8929,0.062892,0.70569,4,17,,,,,,,,,19,0.20124,1.6614,26,0.28172,9.6096,50,0.53154,8jun15_23apr15_PWD_f2_sp1_9_rev_17
8jun15_23apr15_PWD_f2_sp1_9_rev,80,4.695,0.058926,0.64322,1,18,,,,,,,,,11,0.14327,0,NA,NA,NA,NA,NA,8jun15_23apr15_PWD_f2_sp1_9_rev_18
8jun15_23apr15_PWD_f2_sp1_9_rev,150,4.6982,0.031245,0.72442,3,19,,,,,,,,,13,0.085629,0,80,0.53242,0,89,0.58902,8jun15_23apr15_PWD_f2_sp1_9_rev_19
8jun15_23apr15_PWD_f2_sp1_9_rev,120,6.4177,0.053432,0.72295,1,21,,,,,,,,,98,0.81327,0,NA,NA,NA,NA,NA,8jun15_23apr15_PWD_f2_sp1_9_rev_21
8jun15_23apr15_PWD_f2_sp1_9_rev,160,7.0332,0.043987,0.6888,2,23,,,,,,,,,42,0.26214,6.2126,122,0.76384,8.4626,NA,NA,8jun15_23apr15_PWD_f2_sp1_9_rev_23
8jun15_23apr15_PWD_f2_sp1_9_rev,125,4.2721,0.034299,0.63593,3,24,,,,,,,,,52,0.42041,10.8471,82,0.65439,1.7475,119,0.95498,8jun15_23apr15_PWD_f2_sp1_9_rev_24
8jun15_23apr15_PWD_f2_sp1_9_rev,118,5.9219,0.050333,0.64625,1,25,,,,,,,,,25,0.21563,0,NA,NA,NA,NA,NA,8jun15_23apr15_PWD_f2_sp1_9_rev_25
8jun15_23apr15_PWD_f2_sp1_9_rev,86,7.8794,0.091548,0.62894,1,26,,,,,,,,,57,0.65877,0,NA,NA,NA,NA,NA,8jun15_23apr15_PWD_f2_sp1_9_rev_26
8jun15_23apr15_PWD_f2_sp1_9_rev,81,1.921,0.023652,0.58942,8,29,,,,,,,,,5,0.062679,0,15,0.18866,0,34,0.42388,8jun15_23apr15_PWD_f2_sp1_9_rev_29
8jun15_23apr15_PWD_f2_sp1_9_rev,156,6.9881,0.044929,0.67017,2,30,,,,,,,,,44,0.28215,7.0403,118,0.75903,8.5552,NA,NA,8jun15_23apr15_PWD_f2_sp1_9_rev_30
8jun15_23apr15_PWD_f2_sp1_9_rev,169,10.9052,0.064605,0.54952,5,31,,,,,,,,,40,0.23797,0,51,0.30222,0,66,0.3929,8jun15_23apr15_PWD_f2_sp1_9_rev_31
8jun15_23apr15_PWD_f2_sp1_9_rev,108,5.1065,0.047375,0.58686,1,34,,,,,,,,,60,0.56099,10.441,NA,NA,NA,NA,NA,8jun15_23apr15_PWD_f2_sp1_9_rev_34
8jun15_23apr15_PWD_f2_sp1_9_rev,122,3.5294,0.028824,0.54171,1,36,,,,,,,,,47,0.3852,0,NA,NA,NA,NA,NA,8jun15_23apr15_PWD_f2_sp1_9_rev_36
8jun15_23apr15_PWD_f2_sp1_9_rev,150,10.9363,0.072937,0.60247,3,37,,,,,,,,,7,0.046058,3.4577,68,0.45569,7.4814,143,0.95584,8jun15_23apr15_PWD_f2_sp1_9_rev_37
8jun15_23apr15_PWD_f2_sp1_9_rev,46,1.5152,0.032951,0.50355,7,40,,,,,,,,,4,0.085463,0.98261,9,0.205,0.83081,15,0.33,8jun15_23apr15_PWD_f2_sp1_9_rev_40
8jun15_23apr15_PWD_f2_sp1_9_rev,100,7.1512,0.071597,0.54571,2,41,,,,,,,,,6,0.055416,0,73,0.73085,0,NA,NA,8jun15_23apr15_PWD_f2_sp1_9_rev_41
8jun15_23apr15_PWD_f2_sp1_9_rev,72,10.1151,0.14143,0.61324,2,42,,,,,,,,,2,0.025422,4.3615,67,0.93601,9.3369,NA,NA,8jun15_23apr15_PWD_f2_sp1_9_rev_42
8jun15_23apr15_PWD_f2_sp1_9_rev,126,5.4581,0.043381,0.47334,2,46,,,,,,,,,24,0.19165,6.2572,117,0.92737,10.9853,NA,NA,8jun15_23apr15_PWD_f2_sp1_9_rev_46
8jun15_23apr15_PWD_f2_sp1_9_rev,83,10.1283,0.12196,0.50624,1,53,,,,,,,,,61,0.73935,6.6663,NA,NA,NA,NA,NA,8jun15_23apr15_PWD_f2_sp1_9_rev_53
8jun15_23apr15_PWD_f2_sp1_9_rev,94,8.9037,0.094735,0.52187,1,56,,,,,,,,,33,0.35605,7.4636,NA,NA,NA,NA,NA,8jun15_23apr15_PWD_f2_sp1_9_rev_56
