"fileName","chromosomeLength","centromere_ABS_Position","centromere_PER_Position","avergeRED","numberCrossOvers","boxNumber","foci_ABS_Position_1","Obj.ID","mouse","strain","subsp","sex","category","SC.pass","foci.pass","curated.1pass.0fail","curation.notes","hand.foci.count","Foci1","Foci2","Foci3","notes"
"12oct18_26sep18_CZECH_m1_sp1_14_rev",132,5.5696,0.042036,0.45915,10,8,7,"12oct18_26sep18_CZECH_m1_sp1_14_rev_8","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_14_rev",81,5.1569,0.063598,0.48041,3,9,5,"12oct18_26sep18_CZECH_m1_sp1_14_rev_9","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_15_rev",82,3.7143,0.045444,0.53784,8,1,3,"12oct18_26sep18_CZECH_m1_sp1_15_rev_1","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_15_rev",79,4.6027,0.058152,0.53145,6,10,3,"12oct18_26sep18_CZECH_m1_sp1_15_rev_10","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_15_rev",86,5.1247,0.059826,0.51487,4,11,6,"12oct18_26sep18_CZECH_m1_sp1_15_rev_11","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_15_rev",60,6.0094,0.099666,0.52606,3,12,7,"12oct18_26sep18_CZECH_m1_sp1_15_rev_12","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_15_rev",104,4.8592,0.046818,0.50437,4,13,34,"12oct18_26sep18_CZECH_m1_sp1_15_rev_13","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_15_rev",91,6.5536,0.071655,0.53359,5,14,2,"12oct18_26sep18_CZECH_m1_sp1_15_rev_14","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_15_rev",53,3.93,0.074309,0.51058,3,15,3,"12oct18_26sep18_CZECH_m1_sp1_15_rev_15","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_15_rev",102,5.2901,0.051861,0.51122,3,16,12,"12oct18_26sep18_CZECH_m1_sp1_15_rev_16","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_15_rev",105,4.8905,0.046704,0.50451,7,17,17,"12oct18_26sep18_CZECH_m1_sp1_15_rev_17","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_15_rev",88,5.8049,0.065768,0.49951,2,18,5,"12oct18_26sep18_CZECH_m1_sp1_15_rev_18","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_15_rev",59,5.4902,0.092406,0.5108,4,19,8,"12oct18_26sep18_CZECH_m1_sp1_15_rev_19","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_15_rev",69,5.461,0.079224,0.54127,3,3,14,"12oct18_26sep18_CZECH_m1_sp1_15_rev_3","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_15_rev",73,6.2675,0.086252,0.53656,5,4,10,"12oct18_26sep18_CZECH_m1_sp1_15_rev_4","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_15_rev",136,10.5623,0.077531,0.527,12,5,6,"12oct18_26sep18_CZECH_m1_sp1_15_rev_5","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_15_rev",71,5.1176,0.072342,0.53044,5,7,2,"12oct18_26sep18_CZECH_m1_sp1_15_rev_7","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_15_rev",121,3.4286,0.028334,0.5081,9,8,1,"12oct18_26sep18_CZECH_m1_sp1_15_rev_8","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_15_rev",110,5.0746,0.046117,0.49713,10,9,0,"12oct18_26sep18_CZECH_m1_sp1_15_rev_9","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_16_rev",34,6.3765,0.18706,0.50594,3,1,2,"12oct18_26sep18_CZECH_m1_sp1_16_rev_1","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_16_rev",42,5.692,0.13523,0.4439,1,14,14,"12oct18_26sep18_CZECH_m1_sp1_16_rev_14","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_16_rev",65,0.90909,0.013916,0.51269,1,4,52,"12oct18_26sep18_CZECH_m1_sp1_16_rev_4","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_16_rev",60,6.2195,0.10357,0.50865,2,5,26,"12oct18_26sep18_CZECH_m1_sp1_16_rev_5","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_16_rev",69,6.9951,0.10134,0.50739,1,8,39,"12oct18_26sep18_CZECH_m1_sp1_16_rev_8","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_17_rev",101,3.7143,0.036879,0.34518,8,2,5,"12oct18_26sep18_CZECH_m1_sp1_17_rev_2","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_17_rev",84,7.1981,0.085505,0.34131,5,3,8,"12oct18_26sep18_CZECH_m1_sp1_17_rev_3","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_17_rev",123,3.7875,0.03067,0.33494,11,6,6,"12oct18_26sep18_CZECH_m1_sp1_17_rev_6","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_18_rev",111,3.4783,0.031314,0.45457,1,1,68,"12oct18_26sep18_CZECH_m1_sp1_18_rev_1","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_18_rev",80,6.6858,0.083886,0.46504,5,10,7,"12oct18_26sep18_CZECH_m1_sp1_18_rev_10","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_18_rev",67,4.4444,0.066466,0.45286,3,11,4,"12oct18_26sep18_CZECH_m1_sp1_18_rev_11","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_18_rev",66,4.3684,0.065968,0.44326,3,12,3,"12oct18_26sep18_CZECH_m1_sp1_18_rev_12","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_18_rev",84,4.1791,0.04947,0.45354,7,2,7,"12oct18_26sep18_CZECH_m1_sp1_18_rev_2","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_18_rev",149,7.7064,0.051781,0.46308,4,5,60,"12oct18_26sep18_CZECH_m1_sp1_18_rev_5","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_18_rev",60,3.4286,0.057342,0.46733,5,7,2,"12oct18_26sep18_CZECH_m1_sp1_18_rev_7","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_18_rev",200,6.2005,0.030931,0.45213,8,8,4,"12oct18_26sep18_CZECH_m1_sp1_18_rev_8","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_18_rev",79,3.75,0.04765,0.44359,3,9,8,"12oct18_26sep18_CZECH_m1_sp1_18_rev_9","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_19_rev",74,3.1884,0.042874,0.5348,4,11,5,"12oct18_26sep18_CZECH_m1_sp1_19_rev_11","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_19_rev",42,5.6028,0.13423,0.48559,3,14,5,"12oct18_26sep18_CZECH_m1_sp1_19_rev_14","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_19_rev",86,6.7772,0.078437,0.5188,5,15,7,"12oct18_26sep18_CZECH_m1_sp1_19_rev_15","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_19_rev",40,2.0339,0.050271,0.5417,4,16,3,"12oct18_26sep18_CZECH_m1_sp1_19_rev_16","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_19_rev",102,5.6716,0.055719,0.50567,5,17,1,"12oct18_26sep18_CZECH_m1_sp1_19_rev_17","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_19_rev",86,3.5294,0.041024,0.5011,4,19,3,"12oct18_26sep18_CZECH_m1_sp1_19_rev_19","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_19_rev",108,6.8269,0.063425,0.56187,7,2,6,"12oct18_26sep18_CZECH_m1_sp1_19_rev_2","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_19_rev",62,6.6694,0.10678,0.56684,3,3,6,"12oct18_26sep18_CZECH_m1_sp1_19_rev_3","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_19_rev",77,6.1885,0.080645,0.5652,4,5,7,"12oct18_26sep18_CZECH_m1_sp1_19_rev_5","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_19_rev",65,5.6855,0.086806,0.55741,6,8,8,"12oct18_26sep18_CZECH_m1_sp1_19_rev_8","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_2.1_rev",83,5.0646,0.060716,0.46519,9,10,3,"12oct18_26sep18_CZECH_m1_sp1_2.1_rev_10","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_2.1_rev",65,2.6087,0.040419,0.60004,3,4,2,"12oct18_26sep18_CZECH_m1_sp1_2.1_rev_4","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_2.1_rev",116,4.6081,0.039753,0.51944,4,5,3,"12oct18_26sep18_CZECH_m1_sp1_2.1_rev_5","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_2.1_rev",63,6.0998,0.096218,0.57957,4,7,5,"12oct18_26sep18_CZECH_m1_sp1_2.1_rev_7","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_2.2_rev",89,5.7946,0.06537,0.5127,3,1,6,"12oct18_26sep18_CZECH_m1_sp1_2.2_rev_1","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_2.2_rev",93,3.6364,0.039199,0.3987,4,14,3,"12oct18_26sep18_CZECH_m1_sp1_2.2_rev_14","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_2.2_rev",44,4.5531,0.10321,0.41293,3,15,3,"12oct18_26sep18_CZECH_m1_sp1_2.2_rev_15","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_2.2_rev",98,4.2857,0.043654,0.52456,4,2,2,"12oct18_26sep18_CZECH_m1_sp1_2.2_rev_2","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_2.2_rev",85,5.292,0.062178,0.5157,4,3,7,"12oct18_26sep18_CZECH_m1_sp1_2.2_rev_3","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_2.2_rev",70,7.1603,0.10171,0.49621,5,4,3,"12oct18_26sep18_CZECH_m1_sp1_2.2_rev_4","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_2.2_rev",48,3.871,0.079969,0.49013,3,6,3,"12oct18_26sep18_CZECH_m1_sp1_2.2_rev_6","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_2.3_rev",99,6.1472,0.062058,0.34608,4,14,4,"12oct18_26sep18_CZECH_m1_sp1_2.3_rev_14","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_2.3_rev",102,5.6091,0.0548,0.37366,3,15,5,"12oct18_26sep18_CZECH_m1_sp1_2.3_rev_15","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_2.3_rev",111,2.7692,0.02484,0.42035,3,3,2,"12oct18_26sep18_CZECH_m1_sp1_2.3_rev_3","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_2.3_rev",84,9.0906,0.1081,0.44575,2,5,13,"12oct18_26sep18_CZECH_m1_sp1_2.3_rev_5","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_2.3_rev",68,7.9557,0.11725,0.37275,5,7,9,"12oct18_26sep18_CZECH_m1_sp1_2.3_rev_7","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_2_rev",85,5.292,0.062179,0.51925,4,10,7,"12oct18_26sep18_CZECH_m1_sp1_2_rev_10","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_2_rev",71,7.5658,0.10719,0.49787,6,11,3,"12oct18_26sep18_CZECH_m1_sp1_2_rev_11","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_2_rev",48,4.1935,0.087043,0.49483,3,13,3,"12oct18_26sep18_CZECH_m1_sp1_2_rev_13","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_2_rev",111,2.7692,0.02487,0.44394,3,26,2,"12oct18_26sep18_CZECH_m1_sp1_2_rev_26","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_2_rev",78,4.5455,0.057977,0.44188,4,27,4,"12oct18_26sep18_CZECH_m1_sp1_2_rev_27","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_2_rev",84,9.6857,0.11528,0.47061,2,28,12,"12oct18_26sep18_CZECH_m1_sp1_2_rev_28","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_2_rev",93,3.6364,0.0392,0.39941,4,30,3,"12oct18_26sep18_CZECH_m1_sp1_2_rev_30","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_2_rev",102,6.2386,0.061039,0.45654,5,31,5,"12oct18_26sep18_CZECH_m1_sp1_2_rev_31","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_2_rev",45,4.6,0.10331,0.41535,3,35,3,"12oct18_26sep18_CZECH_m1_sp1_2_rev_35","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_2_rev",52,4.9879,0.096626,0.41564,3,37,4,"12oct18_26sep18_CZECH_m1_sp1_2_rev_37","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_2_rev",46,6.0686,0.13114,0.45636,5,39,7,"12oct18_26sep18_CZECH_m1_sp1_2_rev_39","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_2_rev",65,2.6471,0.040988,0.56453,3,4,2,"12oct18_26sep18_CZECH_m1_sp1_2_rev_4","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_2_rev",102,5.6629,0.05547,0.39364,3,42,4,"12oct18_26sep18_CZECH_m1_sp1_2_rev_42","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_2_rev",88,5.2995,0.060368,0.51604,3,5,6,"12oct18_26sep18_CZECH_m1_sp1_2_rev_5","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_2_rev",116,4.6687,0.04019,0.49441,4,6,4,"12oct18_26sep18_CZECH_m1_sp1_2_rev_6","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_2_rev",98,4.2857,0.04364,0.52675,4,8,2,"12oct18_26sep18_CZECH_m1_sp1_2_rev_8","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_2_rev",62,5.5953,0.089745,0.5454,4,9,5,"12oct18_26sep18_CZECH_m1_sp1_2_rev_9","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_20_rev",70,3.2836,0.047167,0.40024,6,1,5,"12oct18_26sep18_CZECH_m1_sp1_20_rev_1","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_20_rev",55,5.4136,0.09755,0.38148,5,11,6,"12oct18_26sep18_CZECH_m1_sp1_20_rev_11","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_20_rev",77,1.7391,0.02252,0.3905,11,12,2,"12oct18_26sep18_CZECH_m1_sp1_20_rev_12","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_20_rev",47,5.6247,0.11876,0.39156,5,13,6,"12oct18_26sep18_CZECH_m1_sp1_20_rev_13","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_20_rev",61,3.429,0.056627,0.38055,5,2,4,"12oct18_26sep18_CZECH_m1_sp1_20_rev_2","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_20_rev",87,5.8935,0.067616,0.39098,7,4,5,"12oct18_26sep18_CZECH_m1_sp1_20_rev_4","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_20_rev",82,3.0303,0.036788,0.38577,7,5,4,"12oct18_26sep18_CZECH_m1_sp1_20_rev_5","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_20_rev",40,3.2353,0.080168,0.39259,1,7,13,"12oct18_26sep18_CZECH_m1_sp1_20_rev_7","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_20_rev",69,3.2836,0.047451,0.3806,7,8,9,"12oct18_26sep18_CZECH_m1_sp1_20_rev_8","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_20_rev",64,3.2258,0.050644,0.39593,6,9,3,"12oct18_26sep18_CZECH_m1_sp1_20_rev_9","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_21_rev",72,6.6033,0.092228,0.45456,2,10,7,"12oct18_26sep18_CZECH_m1_sp1_21_rev_10","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_21_rev",72,8.0555,0.11232,0.56688,6,2,8,"12oct18_26sep18_CZECH_m1_sp1_21_rev_2","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_21_rev",50,5.6053,0.11102,0.56803,6,3,3,"12oct18_26sep18_CZECH_m1_sp1_21_rev_3","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_21_rev",91,5.7315,0.063323,0.51784,9,4,3,"12oct18_26sep18_CZECH_m1_sp1_21_rev_4","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_21_rev",59,7.8953,0.13355,0.5557,5,8,4,"12oct18_26sep18_CZECH_m1_sp1_21_rev_8","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_21_rev",102,5.0236,0.049165,0.49914,4,9,9,"12oct18_26sep18_CZECH_m1_sp1_21_rev_9","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_22_rev",78,4.375,0.055797,0.36781,7,1,4,"12oct18_26sep18_CZECH_m1_sp1_22_rev_1","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_22_rev",94,3.0986,0.033118,0.35413,5,11,3,"12oct18_26sep18_CZECH_m1_sp1_22_rev_11","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_22_rev",78,5.3438,0.068685,0.3497,5,12,7,"12oct18_26sep18_CZECH_m1_sp1_22_rev_12","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_22_rev",97,5.7442,0.059134,0.34735,9,13,6,"12oct18_26sep18_CZECH_m1_sp1_22_rev_13","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_22_rev",59,5.4222,0.091326,0.33681,3,15,6,"12oct18_26sep18_CZECH_m1_sp1_22_rev_15","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_22_rev",62,5.3857,0.086577,0.35487,6,2,6,"12oct18_26sep18_CZECH_m1_sp1_22_rev_2","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_22_rev",59,4.7222,0.080275,0.35605,6,4,7,"12oct18_26sep18_CZECH_m1_sp1_22_rev_4","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_22_rev",74,5.8512,0.078917,0.36188,6,5,8,"12oct18_26sep18_CZECH_m1_sp1_22_rev_5","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_22_rev",78,5.9759,0.076702,0.35353,2,6,25,"12oct18_26sep18_CZECH_m1_sp1_22_rev_6","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_22_rev",45,6.9179,0.15366,0.37013,5,7,5,"12oct18_26sep18_CZECH_m1_sp1_22_rev_7","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_23_rev",107,17.8522,0.16645,0.44267,4,1,18,"12oct18_26sep18_CZECH_m1_sp1_23_rev_1","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_23_rev",75,5.0064,0.066653,0.42691,2,10,6,"12oct18_26sep18_CZECH_m1_sp1_23_rev_10","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_23_rev",66,5.5537,0.083676,0.43903,2,2,4,"12oct18_26sep18_CZECH_m1_sp1_23_rev_2","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_23_rev",58,3.7432,0.064838,0.44266,4,5,4,"12oct18_26sep18_CZECH_m1_sp1_23_rev_5","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_23_rev",82,7.2803,0.088933,0.4294,3,7,7,"12oct18_26sep18_CZECH_m1_sp1_23_rev_7","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_23_rev",73,2.9412,0.040204,0.43351,3,9,3,"12oct18_26sep18_CZECH_m1_sp1_23_rev_9","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_24_rev",59,3.1884,0.054255,0.47337,5,1,3,"12oct18_26sep18_CZECH_m1_sp1_24_rev_1","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_24_rev",70,3.2353,0.045893,0.46785,8,10,4,"12oct18_26sep18_CZECH_m1_sp1_24_rev_10","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
"12oct18_26sep18_CZECH_m1_sp1_24_rev",79,5.2254,0.06639,0.46628,7,11,5,"12oct18_26sep18_CZECH_m1_sp1_24_rev_11","26sep18_CZECH_m1","CZECH","Musc","male","CZECH male","","","","","","","","",""
