fileName,chromosomeLength,centromere_ABS_Position,centromere_PER_Position,boxNumber,obj_ID,SC.pass,foci.pass,curated.1pass.0fail,curation.notes,hand.foci.count,Foci1,Foci2,Foci3,notes
10jun15_24mar15_G_m1_sp1_33_rev,68,5.5238,0.081085,1,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_33_rev,82,2.6898,0.03277,10,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_33_rev,73,2.4615,0.033491,2,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_33_rev,56,3.6356,0.065152,4,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_33_rev,93,2.7699,0.029818,5,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_33_rev,51,2.7899,0.054457,7,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_33_rev,63,3.4361,0.05451,8,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_4_rev,51,5.7958,0.11366,1,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_4_rev,86,2.2857,0.026482,10,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_4_rev,69,3.5343,0.051442,12,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_4_rev,33,4,0.12046,13,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_4_rev,75,6.0538,0.080566,14,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_4_rev,87,3.5834,0.041164,15,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_4_rev,70,2.0896,0.029738,2,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_4_rev,95,5.4544,0.057288,3,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_4_rev,85,3.7178,0.043545,4,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_4_rev,151,3.8541,0.025604,5,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_4_rev,128,1.875,0.01463,6,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_4_rev,116,3.7448,0.032256,8,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_4_rev,54,4.5309,0.084213,9,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_5_rev,80,5.7858,0.072522,4,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_5_rev,87,4.4867,0.051444,5,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_5_rev,52,7.7633,0.15023,7,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_5_rev,66,10.1703,0.15353,8,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_5_rev,88,3.9423,0.044786,9,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_6_rev,67,3.7725,0.056236,2,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_6_rev,95,3.5714,0.037419,4,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_6_rev,138,2.4068,0.017461,6,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_6_rev,72,5.2135,0.072058,7,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_7_rev,66,3.5871,0.054413,1,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_7_rev,85,8.9458,0.10575,10,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_7_rev,76,3.3734,0.044159,12,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_7_rev,83,3.2032,0.038768,13,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_7_rev,49,4.1497,0.084547,14,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_7_rev,40,6.9718,0.17609,2,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_7_rev,62,6.0594,0.098415,3,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_7_rev,74,2.1212,0.028836,5,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_7_rev,83,2.096,0.02523,6,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_7_rev,53,2.0588,0.038927,7,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_7_rev,120,4.868,0.040732,8,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_7_rev,109,2.9769,0.027194,9,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8.1_rev,142,2.8454,0.019995,1,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8.1_rev,60,4.9531,0.083207,10,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8.1_rev,90,4.1835,0.046253,11,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8.1_rev,62,3.1912,0.051315,12,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8.1_rev,50,7.7786,0.15549,13,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8.1_rev,45,4.4454,0.099079,14,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8.1_rev,80,2.8312,0.035303,15,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8.1_rev,84,3.2964,0.039341,16,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8.1_rev,69,4.1072,0.059529,2,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8.1_rev,108,2.7273,0.025208,3,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8.1_rev,90,5.4248,0.060327,4,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8.1_rev,112,6.5035,0.057849,6,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8.1_rev,79,4.1278,0.05216,7,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8.1_rev,134,3.8516,0.028725,8,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8.1_rev,72,3.4465,0.047611,9,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8.2_rev,74,2.3881,0.032449,1,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8.2_rev,69,2.5397,0.036714,12,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8.2_rev,107,2.6087,0.0243,13,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8.2_rev,52,2.7346,0.052363,14,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8.2_rev,47,3.1442,0.066837,15,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8.2_rev,74,3.6315,0.048814,16,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8.2_rev,59,4.3808,0.074559,17,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8.2_rev,52,4.9296,0.095085,18,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8.2_rev,66,2.4615,0.037515,2,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8.2_rev,113,5.0378,0.044432,4,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8.2_rev,103,3.6688,0.035771,5,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8.2_rev,78,4.2816,0.054862,7,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8.2_rev,100,2.9366,0.029443,8,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8.2_rev,63,2.8986,0.046211,9,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8_rev,142,2.9025,0.020455,1,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8_rev,60,4.9269,0.082624,10,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8_rev,90,4.3403,0.048037,11,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8_rev,62,2.9851,0.047868,12,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8_rev,50,6.076,0.12183,13,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8_rev,45,4.7546,0.10618,14,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8_rev,80,2.8314,0.035466,15,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8_rev,84,3.1938,0.038094,16,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8_rev,74,2.3881,0.032451,17,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8_rev,66,2.1393,0.032568,18,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8_rev,69,4.0376,0.058531,2,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8_rev,114,4.5295,0.039863,20,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8_rev,102,3.6686,0.035842,21,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8_rev,78,4.6813,0.060345,23,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8_rev,60,4.7549,0.079465,24,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8_rev,100,2.659,0.026627,25,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8_rev,63,3.4783,0.055178,26,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8_rev,70,2.5,0.035966,28,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8_rev,107,3.108,0.029128,29,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8_rev,108,3.6852,0.034126,3,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8_rev,52,3.8297,0.073805,30,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8_rev,47,3.0411,0.064552,31,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8_rev,75,3.7352,0.05007,32,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8_rev,59,4.5869,0.077448,33,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8_rev,52,4.6357,0.089763,35,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8_rev,90,5.0336,0.056,4,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8_rev,113,6.3517,0.056368,6,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8_rev,79,4.3343,0.054522,7,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8_rev,134,4.1625,0.03114,8,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_8_rev,72,3.1938,0.044594,9,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_9_rev,78,2.0588,0.026545,1,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_9_rev,58,1.6901,0.02907,10,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_9_rev,68,7.176,0.10496,11,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_9_rev,52,7.144,0.13833,12,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_9_rev,98,2.5352,0.025978,13,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_9_rev,87,2.7884,0.031928,14,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_9_rev,72,4.031,0.055602,15,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_9_rev,131,3.5142,0.026834,2,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_9_rev,63,1.5873,0.025216,3,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_9_rev,58,3.3798,0.058124,4,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_9_rev,88,3.9294,0.044886,5,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_9_rev,102,2.1212,0.020844,8,,,,,,,,,,
10jun15_24mar15_G_m1_sp1_9_rev,149,3.4203,0.022909,9,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_1_rev,139,5.5378,0.039713,1,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_1_rev,91,3.0986,0.033869,10,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_1_rev,128,4.1327,0.032247,11,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_1_rev,96,4.743,0.049254,12,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_1_rev,114,3.7348,0.032787,14,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_1_rev,48,7.5811,0.15745,15,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_1_rev,103,3.3333,0.032456,16,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_1_rev,107,5.1395,0.047877,17,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_1_rev,77,4.0371,0.052562,18,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_1_rev,93,3.1884,0.034172,2,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_1_rev,96,5.4815,0.057232,20,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_1_rev,97,4.7362,0.048649,21,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_1_rev,60,6.2649,0.10493,23,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_1_rev,122,2.9032,0.023779,4,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_1_rev,77,2.4242,0.031681,5,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_1_rev,105,6.9012,0.06575,6,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_1_rev,156,4.362,0.028037,9,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_10_rev,124,2.3642,0.019102,1,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_10_rev,125,5.2278,0.041676,10,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_10_rev,91,3.5484,0.038966,11,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_10_rev,102,2.6866,0.026325,12,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_10_rev,84,1.5152,0.018029,13,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_10_rev,111,6.664,0.059854,15,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_10_rev,119,3.3281,0.027943,16,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_10_rev,106,2.559,0.024247,19,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_10_rev,139,8.6495,0.062372,2,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_10_rev,178,6.9841,0.039238,3,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_10_rev,135,3.7288,0.027663,4,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_10_rev,131,1.1268,0.0086101,5,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_10_rev,104,9.6676,0.093249,6,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_10_rev,120,2.2581,0.018771,8,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_2_rev,94,5.5191,0.058637,10,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_2_rev,82,2.9851,0.036359,11,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_2_rev,152,4.387,0.028814,13,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_2_rev,125,4.9401,0.039469,15,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_2_rev,132,8.4971,0.064229,16,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_2_rev,119,7.2847,0.061037,17,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_2_rev,102,7.7772,0.075981,18,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_2_rev,107,4.9577,0.046196,19,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_2_rev,143,20.4365,0.14276,20,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_2_rev,92,5.79,0.063203,3,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_2_rev,88,6.2596,0.071019,4,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_2_rev,61,7.1251,0.11751,5,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_2_rev,97,2.1538,0.022152,7,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_2_rev,107,4.8637,0.045547,8,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_2_rev,116,2.2427,0.019274,9,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_3_rev,92,2.9033,0.031519,1,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_3_rev,107,8.6062,0.08015,11,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_3_rev,112,4.9278,0.044133,12,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_3_rev,97,14.6334,0.15017,13,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_3_rev,130,8.0182,0.061704,15,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_3_rev,155,5.5304,0.035596,2,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_3_rev,121,7.3004,0.060369,20,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_3_rev,84,8.2626,0.098621,24,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_3_rev,137,7.3858,0.053765,25,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_3_rev,179,3.1511,0.017559,6,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_3_rev,130,0.92308,0.0070849,7,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_3_rev,118,1.8919,0.016063,8,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_3_rev,138,8.8281,0.064152,9,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_4_rev,100,10.6302,0.1064,12,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_4_rev,71,5.0018,0.070732,13,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_4_rev,67,10.6613,0.159,14,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_4_rev,106,4.5402,0.042951,16,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_4_rev,69,7.9205,0.11457,17,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_4_rev,94,7.088,0.075105,20,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_4_rev,90,0.30303,0.0033635,21,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_4_rev,65,8.8326,0.13506,5,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_4_rev,116,2,0.017279,6,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_4_rev,90,0.59701,0.0066092,8,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_5_rev,150,6.6829,0.044503,1,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_5_rev,97,3.0669,0.031738,10,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_5_rev,96,3.5134,0.036586,11,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_5_rev,47,4.6434,0.099309,12,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_5_rev,173,1.194,0.0069126,13,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_5_rev,109,6.4219,0.059095,16,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_5_rev,70,7.3505,0.10537,17,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_5_rev,73,3.2531,0.044815,18,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_5_rev,36,3.2631,0.089941,19,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_5_rev,123,2.6424,0.021472,2,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_5_rev,141,5.6635,0.04022,20,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_5_rev,142,4.4286,0.031294,21,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_5_rev,62,8.7572,0.14183,22,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_5_rev,112,6.3654,0.056733,23,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_5_rev,140,6.0225,0.042923,24,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_5_rev,69,1.5625,0.022517,25,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_5_rev,43,3.3036,0.076396,26,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_5_rev,118,5.538,0.046752,4,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_5_rev,96,3.8834,0.040412,5,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_5_rev,128,4.1062,0.032133,7,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_5_rev,112,1.4706,0.013133,8,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_5_rev,90,3.8515,0.042607,9,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_6_rev,146,1.9048,0.013056,10,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_6_rev,101,2.1918,0.021739,11,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_6_rev,109,5.5798,0.051353,12,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_6_rev,126,7.9369,0.062768,13,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_6_rev,99,8.7885,0.088992,14,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_6_rev,115,6.1346,0.053306,15,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_6_rev,126,4.6618,0.037018,16,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_6_rev,88,4.0603,0.046074,17,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_6_rev,144,7.6316,0.052936,18,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_6_rev,60,2.5714,0.042863,2,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_6_rev,84,4.7682,0.057021,20,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_6_rev,113,6.8518,0.060842,21,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_6_rev,105,6.2667,0.059932,22,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_6_rev,115,4.3061,0.037568,23,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_6_rev,102,6.0725,0.059726,24,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_6_rev,70,8.05,0.11507,3,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_6_rev,120,6.1383,0.051092,5,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_6_rev,85,5.3843,0.063447,6,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_6_rev,100,5.8718,0.058455,8,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_7_rev,94,3.5294,0.037481,10,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_7_rev,58,3.6186,0.062564,11,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_7_rev,113,5.9542,0.052484,12,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_7_rev,107,4.4214,0.041206,13,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_7_rev,110,7.1817,0.065099,14,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_7_rev,72,4.0178,0.05599,15,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_7_rev,149,6.66,0.044807,17,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_7_rev,75,4.0494,0.054198,18,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_7_rev,51,4.668,0.091566,19,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_7_rev,57,3.3863,0.059892,22,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_7_rev,86,6.7334,0.078242,23,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_7_rev,102,3.3723,0.032905,24,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_7_rev,99,5.0229,0.050714,25,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_7_rev,35,5.5385,0.15928,27,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_7_rev,107,5.2198,0.048763,4,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_7_rev,126,6.6072,0.052276,5,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_7_rev,108,5.383,0.050052,6,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_7_rev,50,2.6087,0.051915,7,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_7_rev,122,2.1538,0.017635,9,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_8_rev,109,6.9877,0.064093,1,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_8_rev,138,6.5443,0.047299,10,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_8_rev,65,5.4826,0.084123,11,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_8_rev,106,5.8244,0.054778,13,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_8_rev,117,3.4692,0.029575,14,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_8_rev,110,7.9563,0.072091,15,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_8_rev,176,4.2319,0.024016,16,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_8_rev,162,6.6494,0.041126,17,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_8_rev,139,5.1578,0.037194,18,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_8_rev,130,8.9498,0.068797,19,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_8_rev,121,9.0625,0.075124,2,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_8_rev,99,8.3119,0.083893,23,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_8_rev,116,7.2652,0.062699,3,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_8_rev,72,4.2576,0.059013,4,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_8_rev,88,7.3257,0.083514,6,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_8_rev,84,5.2627,0.062474,7,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_8_rev,107,9.1464,0.085518,8,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_8_rev,140,9.8913,0.070451,9,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_9_rev,33,4.8312,0.1443,1,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_9_rev,30,5.094,0.16859,10,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_9_rev,42,5.9034,0.13947,11,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_9_rev,100,4.9474,0.049275,12,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_9_rev,70,2.8745,0.040928,13,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_9_rev,67,3.3161,0.04946,14,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_9_rev,106,4.6747,0.044296,16,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_9_rev,68,2.3529,0.034399,17,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_9_rev,84,3.5766,0.042503,18,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_9_rev,94,1.2698,0.013547,19,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_9_rev,90,4.0895,0.045623,2,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_9_rev,91,5.663,0.062187,20,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_9_rev,116,1.25,0.010795,21,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_9_rev,19,1.5,0.079225,3,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_9_rev,65,5.3763,0.0826,5,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_9_rev,115,4.9981,0.043461,6,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_9_rev,72,5.0597,0.069982,7,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_9_rev,90,6.5633,0.072934,8,,,,,,,,,,
12feb15_13oct14_G_f2_sp1_9_rev,36,4.1058,0.1139,9,,,,,,,,,,
12may15_30sep14_G_m5_sp1_1_rev,53,1.9718,0.037398,1,,,,,,,,,,
12may15_30sep14_G_m5_sp1_1_rev,92,6.0441,0.065784,10,,,,,,,,,,
12may15_30sep14_G_m5_sp1_1_rev,58,5.4364,0.093047,12,,,,,,,,,,
12may15_30sep14_G_m5_sp1_1_rev,90,7.1559,0.079159,15,,,,,,,,,,
12may15_30sep14_G_m5_sp1_1_rev,67,2.6866,0.040268,16,,,,,,,,,,
12may15_30sep14_G_m5_sp1_1_rev,82,5.3402,0.065076,17,,,,,,,,,,
12may15_30sep14_G_m5_sp1_1_rev,98,3.2353,0.032856,18,,,,,,,,,,
12may15_30sep14_G_m5_sp1_1_rev,107,2.0588,0.019216,19,,,,,,,,,,
12may15_30sep14_G_m5_sp1_1_rev,78,5.6511,0.072145,2,,,,,,,,,,
12may15_30sep14_G_m5_sp1_1_rev,66,4.1166,0.062609,20,,,,,,,,,,
