"fileName"	"chromosomeLength"	"centromere_ABS_Position"	"centromere_PER_Position"	"avergeRED"	"numberCrossOvers"	"boxNumber"	"foci_ABS_Position_1"	"foci_PER_Position_25"	"foci_intensity_25"	"Obj.ID"	"mouse"	"strain"	"subsp"	"sex"	"category"	"SC.pass"	"foci.pass"	"curated.1pass.0fail"	"curation.notes"	"hand.foci.count"	"Foci1"	"Foci2"	"Foci3"	"notes"
"2mar15_30dec14_WSB_m4_sp3_26_rev"	116	7.1873	0.061933	0.42933	15	3	3	NA	NA	"2mar15_30dec14_WSB_m4_sp3_26_rev_3"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_26_rev"	84	4.483	0.053514	0.30459	1	4	15	NA	NA	"2mar15_30dec14_WSB_m4_sp3_26_rev_4"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_26_rev"	78	4.7867	0.060985	0.35517	2	5	25	NA	NA	"2mar15_30dec14_WSB_m4_sp3_26_rev_5"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_26_rev"	68	2.6793	0.039333	0.34264	1	6	59	NA	NA	"2mar15_30dec14_WSB_m4_sp3_26_rev_6"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_26_rev"	104	4.1731	0.040101	0.37095	1	7	101	NA	NA	"2mar15_30dec14_WSB_m4_sp3_26_rev_7"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_26_rev"	47	6.362	0.13541	0.3816	1	8	38	NA	NA	"2mar15_30dec14_WSB_m4_sp3_26_rev_8"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_26_rev"	64	4.2139	0.066307	0.38494	1	9	30	NA	NA	"2mar15_30dec14_WSB_m4_sp3_26_rev_9"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_27_rev"	93	8.6615	0.092821	0.3026	1	10	88	NA	NA	"2mar15_30dec14_WSB_m4_sp3_27_rev_10"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_27_rev"	92	4.5765	0.050008	0.32629	1	12	41	NA	NA	"2mar15_30dec14_WSB_m4_sp3_27_rev_12"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_27_rev"	126	5.8242	0.046319	0.3001	2	13	17	NA	NA	"2mar15_30dec14_WSB_m4_sp3_27_rev_13"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_27_rev"	90	6.459	0.072128	0.30969	2	14	19	NA	NA	"2mar15_30dec14_WSB_m4_sp3_27_rev_14"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_27_rev"	112	5.3972	0.048337	0.28299	1	18	53	NA	NA	"2mar15_30dec14_WSB_m4_sp3_27_rev_18"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_27_rev"	86	3.6052	0.04191	0.30136	2	19	30	NA	NA	"2mar15_30dec14_WSB_m4_sp3_27_rev_19"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_27_rev"	79	3.6509	0.046055	0.36217	1	2	62	NA	NA	"2mar15_30dec14_WSB_m4_sp3_27_rev_2"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_27_rev"	52	4.3869	0.084648	0.38859	1	3	38	NA	NA	"2mar15_30dec14_WSB_m4_sp3_27_rev_3"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_27_rev"	52	7.4773	0.14396	0.40162	7	4	4	NA	NA	"2mar15_30dec14_WSB_m4_sp3_27_rev_4"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_27_rev"	120	2.6471	0.022126	0.31804	2	5	51	NA	NA	"2mar15_30dec14_WSB_m4_sp3_27_rev_5"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_27_rev"	69	4.7417	0.068645	0.33006	1	6	32	NA	NA	"2mar15_30dec14_WSB_m4_sp3_27_rev_6"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_27_rev"	83	5.388	0.06515	0.31799	1	7	56	NA	NA	"2mar15_30dec14_WSB_m4_sp3_27_rev_7"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_27_rev"	109	3.936	0.035993	0.28919	2	8	26	NA	NA	"2mar15_30dec14_WSB_m4_sp3_27_rev_8"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_28_rev"	76	4.0883	0.053797	0.37908	1	1	53	NA	NA	"2mar15_30dec14_WSB_m4_sp3_28_rev_1"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_28_rev"	58	5.7199	0.099444	0.32033	3	10	4	NA	NA	"2mar15_30dec14_WSB_m4_sp3_28_rev_10"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_28_rev"	55	5.4306	0.09835	0.34818	1	12	21	NA	NA	"2mar15_30dec14_WSB_m4_sp3_28_rev_12"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_28_rev"	124	2.7273	0.022055	0.28126	7	13	5	NA	NA	"2mar15_30dec14_WSB_m4_sp3_28_rev_13"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_28_rev"	41	3.1145	0.076661	0.40977	6	14	2	NA	NA	"2mar15_30dec14_WSB_m4_sp3_28_rev_14"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_28_rev"	45	4.4425	0.099792	0.28991	4	15	2	NA	NA	"2mar15_30dec14_WSB_m4_sp3_28_rev_15"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_28_rev"	106	4.6508	0.043907	0.29665	13	16	2	NA	NA	"2mar15_30dec14_WSB_m4_sp3_28_rev_16"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_28_rev"	90	3.2836	0.036596	0.29701	8	17	3	NA	NA	"2mar15_30dec14_WSB_m4_sp3_28_rev_17"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_28_rev"	73	3.5457	0.04874	0.34082	10	2	2	NA	NA	"2mar15_30dec14_WSB_m4_sp3_28_rev_2"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_28_rev"	92	10.5637	0.1144	0.35527	14	3	6	NA	NA	"2mar15_30dec14_WSB_m4_sp3_28_rev_3"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_28_rev"	91	3.7922	0.041584	0.3465	1	4	10	NA	NA	"2mar15_30dec14_WSB_m4_sp3_28_rev_4"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_28_rev"	101	5.1284	0.050679	0.32677	1	5	59	NA	NA	"2mar15_30dec14_WSB_m4_sp3_28_rev_5"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_28_rev"	78	4.2842	0.055238	0.32733	1	6	40	NA	NA	"2mar15_30dec14_WSB_m4_sp3_28_rev_6"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_28_rev"	116	7.8913	0.067963	0.30242	2	9	7	NA	NA	"2mar15_30dec14_WSB_m4_sp3_28_rev_9"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_29_rev"	54	3.0204	0.05596	0.36967	2	1	19	NA	NA	"2mar15_30dec14_WSB_m4_sp3_29_rev_1"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_29_rev"	56	9.1102	0.16414	0.50242	4	10	2	NA	NA	"2mar15_30dec14_WSB_m4_sp3_29_rev_10"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_29_rev"	94	4.8315	0.051573	0.4019	2	11	32	NA	NA	"2mar15_30dec14_WSB_m4_sp3_29_rev_11"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_29_rev"	54	3.7075	0.068964	0.4607	3	12	4	NA	NA	"2mar15_30dec14_WSB_m4_sp3_29_rev_12"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_29_rev"	65	4.9599	0.076299	0.42455	7	13	3	NA	NA	"2mar15_30dec14_WSB_m4_sp3_29_rev_13"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_29_rev"	69	4.4081	0.064211	0.47049	1	15	29	NA	NA	"2mar15_30dec14_WSB_m4_sp3_29_rev_15"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_29_rev"	69	3.1746	0.046115	0.43535	11	16	4	NA	NA	"2mar15_30dec14_WSB_m4_sp3_29_rev_16"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_29_rev"	97	1.585	0.016273	0.42553	1	17	75	NA	NA	"2mar15_30dec14_WSB_m4_sp3_29_rev_17"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_29_rev"	82	2.9689	0.03616	0.4296	2	18	15	NA	NA	"2mar15_30dec14_WSB_m4_sp3_29_rev_18"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_29_rev"	95	4.8668	0.051179	0.45102	4	19	1	NA	NA	"2mar15_30dec14_WSB_m4_sp3_29_rev_19"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_29_rev"	71	2.6128	0.03676	0.3792	1	2	22	NA	NA	"2mar15_30dec14_WSB_m4_sp3_29_rev_2"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_29_rev"	85	5.0551	0.059503	0.44618	14	20	7	NA	NA	"2mar15_30dec14_WSB_m4_sp3_29_rev_20"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_29_rev"	79	6.0377	0.0762	0.3817	1	3	72	NA	NA	"2mar15_30dec14_WSB_m4_sp3_29_rev_3"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_29_rev"	93	3.019	0.032337	0.38546	3	4	39	NA	NA	"2mar15_30dec14_WSB_m4_sp3_29_rev_4"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_29_rev"	51	4.3055	0.083668	0.44945	1	5	26	NA	NA	"2mar15_30dec14_WSB_m4_sp3_29_rev_5"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_29_rev"	71	4.1589	0.058247	0.39838	1	6	25	NA	NA	"2mar15_30dec14_WSB_m4_sp3_29_rev_6"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_29_rev"	98	4.2344	0.043386	0.38711	1	7	76	NA	NA	"2mar15_30dec14_WSB_m4_sp3_29_rev_7"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_29_rev"	41	2.0588	0.050268	0.4539	4	8	2	NA	NA	"2mar15_30dec14_WSB_m4_sp3_29_rev_8"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_29_rev"	66	2.1538	0.032569	0.4074	2	9	14	NA	NA	"2mar15_30dec14_WSB_m4_sp3_29_rev_9"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_3_rev"	58	3.3809	0.057983	0.37773	2	11	37	NA	NA	"2mar15_30dec14_WSB_m4_sp3_3_rev_11"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_3_rev"	72	0.3125	0.0043366	0.38215	2	13	30	NA	NA	"2mar15_30dec14_WSB_m4_sp3_3_rev_13"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_3_rev"	85	8.5245	0.10005	0.3209	14	15	6	NA	NA	"2mar15_30dec14_WSB_m4_sp3_3_rev_15"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_3_rev"	57	4.7716	0.084258	0.36376	4	16	12	NA	NA	"2mar15_30dec14_WSB_m4_sp3_3_rev_16"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_3_rev"	101	10.6157	0.10549	0.33984	5	17	31	NA	NA	"2mar15_30dec14_WSB_m4_sp3_3_rev_17"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_3_rev"	69	5.8598	0.084667	0.3584	6	19	3	NA	NA	"2mar15_30dec14_WSB_m4_sp3_3_rev_19"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_3_rev"	98	10.6311	0.10833	0.37683	4	20	7	NA	NA	"2mar15_30dec14_WSB_m4_sp3_3_rev_20"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_3_rev"	98	4.379	0.044514	0.35051	5	22	47	NA	NA	"2mar15_30dec14_WSB_m4_sp3_3_rev_22"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_3_rev"	81	8.6088	0.10683	0.31141	5	25	21	NA	NA	"2mar15_30dec14_WSB_m4_sp3_3_rev_25"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_3_rev"	80	11.1753	0.13923	0.33678	4	28	14	NA	NA	"2mar15_30dec14_WSB_m4_sp3_3_rev_28"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_3_rev"	65	8.8246	0.13565	0.35788	1	30	25	NA	NA	"2mar15_30dec14_WSB_m4_sp3_3_rev_30"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_3_rev"	87	1.7647	0.020373	0.33765	5	33	23	NA	NA	"2mar15_30dec14_WSB_m4_sp3_3_rev_33"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_3_rev"	116	19.5394	0.16802	0.33666	9	39	2	NA	NA	"2mar15_30dec14_WSB_m4_sp3_3_rev_39"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_3_rev"	78	9.6336	0.12281	0.32275	4	41	4	NA	NA	"2mar15_30dec14_WSB_m4_sp3_3_rev_41"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_3_rev"	76	1.8462	0.024301	0.32616	13	42	2	NA	NA	"2mar15_30dec14_WSB_m4_sp3_3_rev_42"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_3_rev"	79	8.8223	0.1114	0.32451	6	43	5	NA	NA	"2mar15_30dec14_WSB_m4_sp3_3_rev_43"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_3_rev"	76	9.1286	0.11954	0.36476	3	48	1	NA	NA	"2mar15_30dec14_WSB_m4_sp3_3_rev_48"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_3_rev"	97	11.2239	0.11617	0.34775	11	6	2	NA	NA	"2mar15_30dec14_WSB_m4_sp3_3_rev_6"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_3_rev"	69	12.6986	0.18355	0.41278	7	9	5	NA	NA	"2mar15_30dec14_WSB_m4_sp3_3_rev_9"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_30_rev"	90	4.0482	0.044773	0.37535	3	1	44	NA	NA	"2mar15_30dec14_WSB_m4_sp3_30_rev_1"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_30_rev"	78	4.1599	0.053209	0.4414	9	10	5	NA	NA	"2mar15_30dec14_WSB_m4_sp3_30_rev_10"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_30_rev"	78	2.3188	0.029684	0.34712	9	12	3	NA	NA	"2mar15_30dec14_WSB_m4_sp3_30_rev_12"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_30_rev"	48	3.3895	0.070205	0.41703	1	13	37	NA	NA	"2mar15_30dec14_WSB_m4_sp3_30_rev_13"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_30_rev"	40	2.7269	0.06875	0.39207	6	14	3	NA	NA	"2mar15_30dec14_WSB_m4_sp3_30_rev_14"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_30_rev"	87	2.8986	0.03346	0.35101	5	15	35	NA	NA	"2mar15_30dec14_WSB_m4_sp3_30_rev_15"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_30_rev"	101	5.5307	0.055008	0.34374	5	16	8	NA	NA	"2mar15_30dec14_WSB_m4_sp3_30_rev_16"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_30_rev"	69	2.1538	0.031378	0.35203	2	17	32	NA	NA	"2mar15_30dec14_WSB_m4_sp3_30_rev_17"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_30_rev"	103	2.3188	0.022622	0.38988	8	2	2	NA	NA	"2mar15_30dec14_WSB_m4_sp3_30_rev_2"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_30_rev"	59	4.3293	0.073934	0.42211	1	3	38	NA	NA	"2mar15_30dec14_WSB_m4_sp3_30_rev_3"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_30_rev"	76	3.5136	0.046434	0.43773	8	4	5	NA	NA	"2mar15_30dec14_WSB_m4_sp3_30_rev_4"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_30_rev"	76	5.9142	0.077492	0.37003	12	5	6	NA	NA	"2mar15_30dec14_WSB_m4_sp3_30_rev_5"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_30_rev"	60	3.9733	0.06671	0.41845	2	6	41	NA	NA	"2mar15_30dec14_WSB_m4_sp3_30_rev_6"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_30_rev"	90	4.9952	0.055803	0.35455	1	7	73	NA	NA	"2mar15_30dec14_WSB_m4_sp3_30_rev_7"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_30_rev"	57	2.8386	0.049953	0.40619	8	9	2	NA	NA	"2mar15_30dec14_WSB_m4_sp3_30_rev_9"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_31_rev"	81	2.029	0.02518	0.41629	6	1	4	NA	NA	"2mar15_30dec14_WSB_m4_sp3_31_rev_1"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_31_rev"	36	5.0327	0.13813	0.37073	6	12	2	NA	NA	"2mar15_30dec14_WSB_m4_sp3_31_rev_12"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_31_rev"	100	0.64516	0.0064695	0.31759	2	13	35	NA	NA	"2mar15_30dec14_WSB_m4_sp3_31_rev_13"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_31_rev"	74	10.7937	0.14525	0.34395	7	2	14	NA	NA	"2mar15_30dec14_WSB_m4_sp3_31_rev_2"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_31_rev"	34	3.3619	0.098072	0.34966	5	21	4	NA	NA	"2mar15_30dec14_WSB_m4_sp3_31_rev_21"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_31_rev"	90	2.1212	0.023644	0.29729	1	22	56	NA	NA	"2mar15_30dec14_WSB_m4_sp3_31_rev_22"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_31_rev"	96	4.1883	0.043651	0.35141	1	24	62	NA	NA	"2mar15_30dec14_WSB_m4_sp3_31_rev_24"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_31_rev"	75	4.2605	0.056485	0.35305	1	3	52	NA	NA	"2mar15_30dec14_WSB_m4_sp3_31_rev_3"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_31_rev"	66	2.0385	0.030951	0.39632	2	4	3	NA	NA	"2mar15_30dec14_WSB_m4_sp3_31_rev_4"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
"2mar15_30dec14_WSB_m4_sp3_31_rev"	65	7.4125	0.1133	0.32791	1	6	47	NA	NA	"2mar15_30dec14_WSB_m4_sp3_31_rev_6"	"30dec14_WSB_m4"	"WSB"	"Dom"	"male"	"WSB male"	""	""	""	""	""	""	""	""	""
