"fileName","chromosomeLength","centromere_ABS_Position","centromere_PER_Position","boxNumber","Obj.ID","SC.pass","foci.pass","curated.1pass.0fail.","curation.notes","hand.foci.count","Foci1","Foci2","Foci3","notes","mouse","category"
"5jun18_21may18_KAZ_m2_sp1_19.2_rev",93,4.985,0.053699,9,"5jun18_21may18_KAZ_m2_sp1_19.2_rev_9","1","1","","","1","52","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_2_rev",98,7.0552,0.071662,10,"5jun18_21may18_KAZ_m2_sp1_2_rev_10","1","1","","","1","81","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_2_rev",68,3.6923,0.054237,11,"5jun18_21may18_KAZ_m2_sp1_2_rev_11","1","1","","","1","41","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_2_rev",78,6.043,0.077414,13,"5jun18_21may18_KAZ_m2_sp1_2_rev_13","1","1","","","1","74","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_2_rev",84,4.8916,0.058303,14,"5jun18_21may18_KAZ_m2_sp1_2_rev_14","1","0","","","1","49","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_2_rev",86,4,0.046759,15,"5jun18_21may18_KAZ_m2_sp1_2_rev_15","1","1","","","1","81","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_2_rev",112,4.383,0.039268,3,"5jun18_21may18_KAZ_m2_sp1_2_rev_3","1","1","","","2","22","106","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_2_rev",52,5.5392,0.10752,6,"5jun18_21may18_KAZ_m2_sp1_2_rev_6","1","0","","","1","41","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_2_rev",94,3.2787,0.034936,8,"5jun18_21may18_KAZ_m2_sp1_2_rev_8","1","1","","","1","38","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_2_rev",127,7.57,0.059717,9,"5jun18_21may18_KAZ_m2_sp1_2_rev_9","1","1","","","1","82","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_20_rev",47,5.7869,0.12401,10,"5jun18_21may18_KAZ_m2_sp1_20_rev_10","1","1","","","1","29","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_20_rev",100,3.6923,0.036772,11,"5jun18_21may18_KAZ_m2_sp1_20_rev_11","1","1","","","1","56","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_20_rev",77,5.7533,0.07501,12,"5jun18_21may18_KAZ_m2_sp1_20_rev_12","1","0","","","1","69","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_20_rev",67,5.2959,0.078576,2,"5jun18_21may18_KAZ_m2_sp1_20_rev_2","1","1","","","1","34","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_20_rev",86,4.127,0.047985,3,"5jun18_21may18_KAZ_m2_sp1_20_rev_3","1","0","","","1","73","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_20_rev",63,2.7273,0.043577,5,"5jun18_21may18_KAZ_m2_sp1_20_rev_5","1","0","","SC kinda squiggly","1","48","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_20_rev",91,4.6278,0.050881,8,"5jun18_21may18_KAZ_m2_sp1_20_rev_8","1","1","","","2","22","88","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_20_rev",91,4.7359,0.051852,9,"5jun18_21may18_KAZ_m2_sp1_20_rev_9","1","1","","","1","68","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_21_rev",99,3.9801,0.040394,1,"5jun18_21may18_KAZ_m2_sp1_21_rev_1","1","1","","","1","67","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_21_rev",56,5.3441,0.094901,11,"5jun18_21may18_KAZ_m2_sp1_21_rev_11","1","0","","faint foci","2","18","56","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_21_rev",49,4.6034,0.093049,13,"5jun18_21may18_KAZ_m2_sp1_21_rev_13","1","0","","","0","","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_21_rev",72,3.662,0.050679,14,"5jun18_21may18_KAZ_m2_sp1_21_rev_14","1","1","","","1","27","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_21_rev",66,2.9644,0.045254,15,"5jun18_21may18_KAZ_m2_sp1_21_rev_15","1","0","","","1","32","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_21_rev",57,4.8905,0.085722,2,"5jun18_21may18_KAZ_m2_sp1_21_rev_2","1","0","","","0","","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_21_rev",95,2.3188,0.024467,4,"5jun18_21may18_KAZ_m2_sp1_21_rev_4","1","0","","","1","87","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_21_rev",83,6.4951,0.077915,5,"5jun18_21may18_KAZ_m2_sp1_21_rev_5","1","1","","","2","33","79","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_21_rev",98,4.6016,0.047,6,"5jun18_21may18_KAZ_m2_sp1_21_rev_6","1","0","","faint foci","0","","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_21_rev",104,3.941,0.037743,7,"5jun18_21may18_KAZ_m2_sp1_21_rev_7","1","1","","","1","83","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_21_rev",81,4.2288,0.051983,9,"5jun18_21may18_KAZ_m2_sp1_21_rev_9","1","1","","","1","81","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_3_rev",99,5.4435,0.054725,1,"5jun18_21may18_KAZ_m2_sp1_3_rev_1","1","1","","","2","61","82","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_3_rev",48,3.1429,0.065919,11,"5jun18_21may18_KAZ_m2_sp1_3_rev_11","1","1","","","1","36","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_3_rev",87,4.9876,0.05713,12,"5jun18_21may18_KAZ_m2_sp1_3_rev_12","1","1","","","1","29","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_3_rev",69,3.8266,0.055226,13,"5jun18_21may18_KAZ_m2_sp1_3_rev_13","1","1","","","1","58","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_3_rev",81,6.2846,0.077901,14,"5jun18_21may18_KAZ_m2_sp1_3_rev_14","1","1","","","2","45","78","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_3_rev",59,5.0169,0.084414,15,"5jun18_21may18_KAZ_m2_sp1_3_rev_15","1","0","","very faint foci, almost non-foci","1","36","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_3_rev",68,4.2976,0.06313,16,"5jun18_21may18_KAZ_m2_sp1_3_rev_16","1","1","","","1","36","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_3_rev",74,5.2414,0.070429,3,"5jun18_21may18_KAZ_m2_sp1_3_rev_3","1","0","","","2","37","69","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_3_rev",78,3.0303,0.038679,4,"5jun18_21may18_KAZ_m2_sp1_3_rev_4","1","1","","","1","50","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_3_rev",80,5.9335,0.074577,6,"5jun18_21may18_KAZ_m2_sp1_3_rev_6","1","0","","","1","53","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_3_rev",97,3.4375,0.035534,7,"5jun18_21may18_KAZ_m2_sp1_3_rev_7","1","0","","foci are faint","3","24","56","92","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_3_rev",87,3.1884,0.036849,9,"5jun18_21may18_KAZ_m2_sp1_3_rev_9","1","1","","","1","83","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_4_rev",82,3.8806,0.047324,13,"5jun18_21may18_KAZ_m2_sp1_4_rev_13","1","0","","","1","77","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_4_rev",55,5.2715,0.095287,2,"5jun18_21may18_KAZ_m2_sp1_4_rev_2","1","0","","","1","34","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_4_rev",83,6.0563,0.072688,3,"5jun18_21may18_KAZ_m2_sp1_4_rev_3","1","0","","","1","55","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_4_rev",60,2.7397,0.045423,4,"5jun18_21may18_KAZ_m2_sp1_4_rev_4","1","0","","","2","11","44","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_4_rev",71,3.3745,0.047617,6,"5jun18_21may18_KAZ_m2_sp1_4_rev_6","1","0","","","0","","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_4_rev",92,2.3881,0.025874,8,"5jun18_21may18_KAZ_m2_sp1_4_rev_8","1","0","","","2","56","78","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_4_rev",80,5.2415,0.065548,9,"5jun18_21may18_KAZ_m2_sp1_4_rev_9","1","0","","","1","68","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_5.1_rev",74,3.4571,0.046432,2,"5jun18_21may18_KAZ_m2_sp1_5.1_rev_2","1","0","","","1","29","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_5.1_rev",63,2.2222,0.035298,6,"5jun18_21may18_KAZ_m2_sp1_5.1_rev_6","1","1","","","1","53","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_5.1_rev",71,4.1176,0.058398,9,"5jun18_21may18_KAZ_m2_sp1_5.1_rev_9","1","0","","","1","41","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_6_rev",85,2.8306,0.033443,1,"5jun18_21may18_KAZ_m2_sp1_6_rev_1","1","0","","maybe duplicate?","1","68","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_6_rev",67,4.4248,0.066133,10,"5jun18_21may18_KAZ_m2_sp1_6_rev_10","1","0","","","1","31","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_6_rev",77,7.3028,0.095051,4,"5jun18_21may18_KAZ_m2_sp1_6_rev_4","1","0","","","1","48","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_6_rev",62,3.0986,0.04995,6,"5jun18_21may18_KAZ_m2_sp1_6_rev_6","1","0","","","1","53","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_6_rev",47,5.9762,0.128,9,"5jun18_21may18_KAZ_m2_sp1_6_rev_9","1","0","","","1","39","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_7_rev",59,5.5738,0.094656,1,"5jun18_21may18_KAZ_m2_sp1_7_rev_1","1","0","","","0","","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_7_rev",52,4.7856,0.091158,11,"5jun18_21may18_KAZ_m2_sp1_7_rev_11","1","0","","","1","41","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_7_rev",75,5.5861,0.074559,2,"5jun18_21may18_KAZ_m2_sp1_7_rev_2","1","0","","","0","","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_7_rev",97,4.9457,0.050787,4,"5jun18_21may18_KAZ_m2_sp1_7_rev_4","1","0","","","1","83","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_7_rev",90,4.2871,0.047897,7,"5jun18_21may18_KAZ_m2_sp1_7_rev_7","1","0","","other faint foci toward end","1","12","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_8.1_rev",107,3.1884,0.029837,10,"5jun18_21may18_KAZ_m2_sp1_8.1_rev_10","1","1","","","1","59","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_8.1_rev",102,5.2417,0.05164,12,"5jun18_21may18_KAZ_m2_sp1_8.1_rev_12","1","1","","","1","92","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_8.1_rev",113,4.5365,0.040035,14,"5jun18_21may18_KAZ_m2_sp1_8.1_rev_14","1","1","","","2","38","104","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_8.1_rev",83,3.3333,0.0401,2,"5jun18_21may18_KAZ_m2_sp1_8.1_rev_2","1","0","","","1","32","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_8.1_rev",67,2.9622,0.044427,4,"5jun18_21may18_KAZ_m2_sp1_8.1_rev_4","1","0","","","1","54","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_8.1_rev",96,2.8125,0.029214,8,"5jun18_21may18_KAZ_m2_sp1_8.1_rev_8","1","1","","","1","65","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_8.2_rev",116,3.8806,0.033464,1,"5jun18_21may18_KAZ_m2_sp1_8.2_rev_1","1","0","","","1","33","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_8.2_rev",49,5.9904,0.12139,10,"5jun18_21may18_KAZ_m2_sp1_8.2_rev_10","1","0","","","1","39","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_8.2_rev",124,5.7801,0.046673,11,"5jun18_21may18_KAZ_m2_sp1_8.2_rev_11","1","1","","","1","100","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_8.2_rev",70,4.2458,0.060668,14,"5jun18_21may18_KAZ_m2_sp1_8.2_rev_14","1","0","","","0","","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_8.2_rev",93,5.6404,0.060615,2,"5jun18_21may18_KAZ_m2_sp1_8.2_rev_2","1","1","","","1","87","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_8.2_rev",64,5.3731,0.083375,6,"5jun18_21may18_KAZ_m2_sp1_8.2_rev_6","1","0","","","1","60","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_8.2_rev",82,2.5,0.030353,9,"5jun18_21may18_KAZ_m2_sp1_8.2_rev_9","1","0","","","0","","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_8.3_rev",68,4.665,0.068848,1,"5jun18_21may18_KAZ_m2_sp1_8.3_rev_1","1","1","","(possible duplicates?)","1","10","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_8.3_rev",50,2.7692,0.055124,10,"5jun18_21may18_KAZ_m2_sp1_8.3_rev_10","1","1","","","1","45","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_8.3_rev",88,4.4303,0.050109,11,"5jun18_21may18_KAZ_m2_sp1_8.3_rev_11","1","1","","","1","73","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_8.3_rev",126,4.377,0.034679,12,"5jun18_21may18_KAZ_m2_sp1_8.3_rev_12","1","1","","","2","17","121","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_8.3_rev",68,6.3023,0.093104,14,"5jun18_21may18_KAZ_m2_sp1_8.3_rev_14","1","1","","","1","56","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_8.3_rev",109,6.1446,0.056195,16,"5jun18_21may18_KAZ_m2_sp1_8.3_rev_16","1","1","","","2","30","106","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_8.3_rev",80,4.4924,0.055892,2,"5jun18_21may18_KAZ_m2_sp1_8.3_rev_2","1","0","","foci vry faint","0","","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_8.3_rev",64,4.899,0.076792,3,"5jun18_21may18_KAZ_m2_sp1_8.3_rev_3","1","","X","some asynapsis","","","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_8.3_rev",100,7.5256,0.075017,6,"5jun18_21may18_KAZ_m2_sp1_8.3_rev_6","1","1","","","1","96","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_8.3_rev",100,4.484,0.044712,7,"5jun18_21may18_KAZ_m2_sp1_8.3_rev_7","1","0","","maybe werid twist in SC isolation","1","44","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_8.3_rev",120,5.8775,0.048914,9,"5jun18_21may18_KAZ_m2_sp1_8.3_rev_9","1","0","","","1","102","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_9.2_rev",60,3.4758,0.058027,1,"5jun18_21may18_KAZ_m2_sp1_9.2_rev_1","1","0","","","1","34","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_9.2_rev",101,2.8125,0.027869,10,"5jun18_21may18_KAZ_m2_sp1_9.2_rev_10","1","1","","first foci very faint","2","12","85","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_9.2_rev",66,4.8521,0.073847,12,"5jun18_21may18_KAZ_m2_sp1_9.2_rev_12","1","0","","","1","46","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_9.2_rev",91,3,0.032972,14,"5jun18_21may18_KAZ_m2_sp1_9.2_rev_14","1","0","","","1","65","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_9.2_rev",73,3.2492,0.044623,15,"5jun18_21may18_KAZ_m2_sp1_9.2_rev_15","1","0","","","1","69","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_9.2_rev",95,4.6246,0.048713,16,"5jun18_21may18_KAZ_m2_sp1_9.2_rev_16","1","0","","","2","28","83","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_9.2_rev",51,2.8986,0.057331,17,"5jun18_21may18_KAZ_m2_sp1_9.2_rev_17","1","0","","","0","","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_9.2_rev",69,4.1349,0.059872,2,"5jun18_21may18_KAZ_m2_sp1_9.2_rev_2","1","1","","","1","61","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_9.2_rev",83,4.3481,0.052664,3,"5jun18_21may18_KAZ_m2_sp1_9.2_rev_3","1","0","","foci faint and hard to distinguish","","","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_9.2_rev",77,2.9398,0.038326,5,"5jun18_21may18_KAZ_m2_sp1_9.2_rev_5","1","0","","","1","23","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_9.2_rev",48,3.5568,0.074108,7,"5jun18_21may18_KAZ_m2_sp1_9.2_rev_7","1","1","","","1","41","","","","21may18_KAZ_m2","KAZ male"
"5jun18_21may18_KAZ_m2_sp1_9.2_rev",84,3.945,0.046904,8,"5jun18_21may18_KAZ_m2_sp1_9.2_rev_8","1","0","","","1","62","","","","21may18_KAZ_m2","KAZ male"
"7feb18_11jan18_KAZ_m4_sp1_10_rev",55,8.835,0.15956,1,"7feb18_11jan18_KAZ_m4_sp1_10_rev_1","1","1","1","","1","22","","","","11jan18_KAZ_m4","KAZ male"
"7feb18_11jan18_KAZ_m4_sp1_10_rev",120,5.0452,0.041873,10,"7feb18_11jan18_KAZ_m4_sp1_10_rev_10","1","0","0","","1","65","","","","11jan18_KAZ_m4","KAZ male"
"7feb18_11jan18_KAZ_m4_sp1_10_rev",115,3.4783,0.030247,11,"7feb18_11jan18_KAZ_m4_sp1_10_rev_11","1","0","","foci are faint","","","","","","11jan18_KAZ_m4","KAZ male"
"7feb18_11jan18_KAZ_m4_sp1_10_rev",88,4.7276,0.053631,13,"7feb18_11jan18_KAZ_m4_sp1_10_rev_13","1","1","1","","1","80","","","","11jan18_KAZ_m4","KAZ male"
"7feb18_11jan18_KAZ_m4_sp1_10_rev",76,7.2865,0.09612,15,"7feb18_11jan18_KAZ_m4_sp1_10_rev_15","1","0","0","","1","46","","","","11jan18_KAZ_m4","KAZ male"
"7feb18_11jan18_KAZ_m4_sp1_10_rev",71,4.6906,0.066308,16,"7feb18_11jan18_KAZ_m4_sp1_10_rev_16","1","0","0","","2","20","48","","","11jan18_KAZ_m4","KAZ male"
"7feb18_11jan18_KAZ_m4_sp1_10_rev",81,4.3393,0.053482,2,"7feb18_11jan18_KAZ_m4_sp1_10_rev_2","1","0","0","","1","59","","","","11jan18_KAZ_m4","KAZ male"
"7feb18_11jan18_KAZ_m4_sp1_10_rev",81,3.7668,0.046654,4,"7feb18_11jan18_KAZ_m4_sp1_10_rev_4","1","1","1","","1","71","","","","11jan18_KAZ_m4","KAZ male"
"7feb18_11jan18_KAZ_m4_sp1_10_rev",119,6.9314,0.058188,8,"7feb18_11jan18_KAZ_m4_sp1_10_rev_8","1","0","0","","1","35","","","","11jan18_KAZ_m4","KAZ male"
"7feb18_11jan18_KAZ_m4_sp1_10_rev",72,5.3162,0.074046,9,"7feb18_11jan18_KAZ_m4_sp1_10_rev_9","1","1","1","","1","62","","","","11jan18_KAZ_m4","KAZ male"
"7feb18_11jan18_KAZ_m4_sp1_11_rev",72,11.3016,0.15722,10,"7feb18_11jan18_KAZ_m4_sp1_11_rev_10","1","0","0","channels slightly offset, this might affect the centromere estimates","1","60","","","","11jan18_KAZ_m4","KAZ male"
"7feb18_11jan18_KAZ_m4_sp1_11_rev",103,15.7015,0.15311,12,"7feb18_11jan18_KAZ_m4_sp1_11_rev_12","1","","","","","","","","","11jan18_KAZ_m4","KAZ male"
"7feb18_11jan18_KAZ_m4_sp1_11_rev",83,0.27397,0.0033107,16,"7feb18_11jan18_KAZ_m4_sp1_11_rev_16","1","1","1","","1","79","","","","11jan18_KAZ_m4","KAZ male"
"7feb18_11jan18_KAZ_m4_sp1_11_rev",68,11.8359,0.17502,18,"7feb18_11jan18_KAZ_m4_sp1_11_rev_18","1","0","0","","1","35","","","","11jan18_KAZ_m4","KAZ male"
"7feb18_11jan18_KAZ_m4_sp1_11_rev",79,5.8901,0.074576,3,"7feb18_11jan18_KAZ_m4_sp1_11_rev_3","1","","","","","","","","","11jan18_KAZ_m4","KAZ male"
"7feb18_11jan18_KAZ_m4_sp1_11_rev",86,14.0112,0.16208,4,"7feb18_11jan18_KAZ_m4_sp1_11_rev_4","1","1","1","","1","27","","","","11jan18_KAZ_m4","KAZ male"
"7feb18_11jan18_KAZ_m4_sp1_11_rev",102,9.8654,0.097132,7,"7feb18_11jan18_KAZ_m4_sp1_11_rev_7","1","0","0","","1","92","","","","11jan18_KAZ_m4","KAZ male"
"7feb18_11jan18_KAZ_m4_sp1_12_rev",70,2.8125,0.040379,1,"7feb18_11jan18_KAZ_m4_sp1_12_rev_1","1","","","poor green signal","","","","","","11jan18_KAZ_m4","KAZ male"
"7feb18_11jan18_KAZ_m4_sp1_12_rev",47,2.6087,0.056096,10,"7feb18_11jan18_KAZ_m4_sp1_12_rev_10","1","","","","","","","","","11jan18_KAZ_m4","KAZ male"
"7feb18_11jan18_KAZ_m4_sp1_12_rev",101,4.6886,0.046322,13,"7feb18_11jan18_KAZ_m4_sp1_12_rev_13","1","","","","","","","","","11jan18_KAZ_m4","KAZ male"
"7feb18_11jan18_KAZ_m4_sp1_12_rev",68,3.42,0.050647,14,"7feb18_11jan18_KAZ_m4_sp1_12_rev_14","1","","","","","","","","","11jan18_KAZ_m4","KAZ male"
"7feb18_11jan18_KAZ_m4_sp1_12_rev",98,5.8704,0.060178,16,"7feb18_11jan18_KAZ_m4_sp1_12_rev_16","1","","","","","","","","","11jan18_KAZ_m4","KAZ male"
"7feb18_11jan18_KAZ_m4_sp1_12_rev",90,2.5397,0.028068,17,"7feb18_11jan18_KAZ_m4_sp1_12_rev_17","1","","","","1","71","","","","11jan18_KAZ_m4","KAZ male"
"7feb18_11jan18_KAZ_m4_sp1_12_rev",117,6.1519,0.052464,2,"7feb18_11jan18_KAZ_m4_sp1_12_rev_2","1","","","","","","","","","11jan18_KAZ_m4","KAZ male"
"7feb18_11jan18_KAZ_m4_sp1_12_rev",90,4.6825,0.052279,5,"7feb18_11jan18_KAZ_m4_sp1_12_rev_5","1","","","","","","","","","11jan18_KAZ_m4","KAZ male"
"7feb18_11jan18_KAZ_m4_sp1_12_rev",95,2.8169,0.029647,6,"7feb18_11jan18_KAZ_m4_sp1_12_rev_6","1","","","","","","","","","11jan18_KAZ_m4","KAZ male"
"7feb18_11jan18_KAZ_m4_sp1_12_rev",98,4.794,0.048938,7,"7feb18_11jan18_KAZ_m4_sp1_12_rev_7","1","","","","","","","","","11jan18_KAZ_m4","KAZ male"
"7feb18_11jan18_KAZ_m4_sp1_12_rev",81,4.1362,0.051072,8,"7feb18_11jan18_KAZ_m4_sp1_12_rev_8","1","","","","","","","","","11jan18_KAZ_m4","KAZ male"
"7feb18_11jan18_KAZ_m4_sp1_13_rev",44,4.7734,0.10887,1,"7feb18_11jan18_KAZ_m4_sp1_13_rev_1","1","1","1","","1","27","","","","11jan18_KAZ_m4","KAZ male"
"7feb18_11jan18_KAZ_m4_sp1_13_rev",70,5.622,0.080035,10,"7feb18_11jan18_KAZ_m4_sp1_13_rev_10","1","0","0","maybe a foci near centromere","1","65","","","","11jan18_KAZ_m4","KAZ male"
"7feb18_11jan18_KAZ_m4_sp1_13_rev",59,6.5504,0.11143,11,"7feb18_11jan18_KAZ_m4_sp1_13_rev_11","1","0","0","faint foci signal","","","","","","11jan18_KAZ_m4","KAZ male"
"7feb18_11jan18_KAZ_m4_sp1_13_rev",68,5.0793,0.074543,15,"7feb18_11jan18_KAZ_m4_sp1_13_rev_15","1","0","0","","1","61","","","","11jan18_KAZ_m4","KAZ male"
"7feb18_11jan18_KAZ_m4_sp1_13_rev",82,3.3333,0.040599,2,"7feb18_11jan18_KAZ_m4_sp1_13_rev_2","1","","","faint foci signal","","","","","","11jan18_KAZ_m4","KAZ male"
"7feb18_11jan18_KAZ_m4_sp1_13_rev",60,5.2003,0.086846,3,"7feb18_11jan18_KAZ_m4_sp1_13_rev_3","1","0","0","","2","37","57","","","11jan18_KAZ_m4","KAZ male"
"7feb18_11jan18_KAZ_m4_sp1_13_rev",98,5.2965,0.053805,4,"7feb18_11jan18_KAZ_m4_sp1_13_rev_4","1","0","0","","1","79","","","","11jan18_KAZ_m4","KAZ male"
